Jugador del golpeo;Nombre;Rally;Stroke;Zone;Posición;Duración;#Rounds;Country Player1;Country Player2;Interval;Match;Play R or L Player1;Play R or L Player2;Player1;Player2;Rally Time;Round;Set;Tournament;WR Player1;WR Player2;Field Position;Player on C1;Type of service;Zona de C1;Rally Outcome;Rest Time;Barrido Fuerte;Game Phase;Reves;Tipo de recepcion;Match Duration 
Beiwen Zhang;"14;-53 (2)";32;3;9;2810600;5000;5;ESP;USA;After;Clara Azurmendi-Beiwen Zhang;Right handed;Right handed;Clara Azurmendi;Beiwen Zhang;Rally Time;2;3;Spain Masters 2023;40;21;9;;;;;;;Attack;;;
Clara Azurmendi;"3;35 (1)";32;4;7;2811500;5000;5;ESP;USA;After;Clara Azurmendi-Beiwen Zhang;Right handed;Right handed;Clara Azurmendi;Beiwen Zhang;Rally Time;2;3;Spain Masters 2023;40;21;7;;;;;;;Defence;;;
Beiwen Zhang;"-13;-46 (1)";32;5;8;2811900;5000;5;ESP;USA;After;Clara Azurmendi-Beiwen Zhang;Right handed;Right handed;Clara Azurmendi;Beiwen Zhang;Rally Time;2;3;Spain Masters 2023;40;21;8;;;;Winner Clara Azurmendi;;;Construccion;;;
Clara Azurmendi;Rest Time (109);32;;;2814766;18233;5;ESP;USA;After;Clara Azurmendi-Beiwen Zhang;Right handed;Right handed;Clara Azurmendi;Beiwen Zhang;;2;3;Spain Masters 2023;40;21;;;;;;Rest Time;;;;;
Clara Azurmendi;Rally Time (110);33;;;2833000;7500;5;ESP;USA;After;Clara Azurmendi-Beiwen Zhang;Right handed;Right handed;Clara Azurmendi;Beiwen Zhang;Rally Time;2;3;Spain Masters 2023;40;21;;;;;;;;;;;
Clara Azurmendi;"2;25 (7)";33;1;7;2831000;5000;5;ESP;USA;After;Clara Azurmendi-Beiwen Zhang;Right handed;Right handed;Clara Azurmendi;Beiwen Zhang;Rally Time;2;3;Spain Masters 2023;40;21;7;Clara Azurmendi;Backhand short service;7;;;;Construccion;;;
Beiwen Zhang;"-10;-16 (4)";33;2;4;2832166;5000;5;ESP;USA;After;Clara Azurmendi-Beiwen Zhang;Right handed;Right handed;Clara Azurmendi;Beiwen Zhang;Rally Time;2;3;Spain Masters 2023;40;21;4;;;;;;;Construccion;;;
Clara Azurmendi;"-3;7 (2)";33;3;2;2832166;5000;5;ESP;USA;After;Clara Azurmendi-Beiwen Zhang;Right handed;Right handed;Clara Azurmendi;Beiwen Zhang;Rally Time;2;3;Spain Masters 2023;40;21;2;;;;;;;Construccion;;;
Beiwen Zhang;"-3;-8 (2)";33;4;3;2832166;5000;5;ESP;USA;After;Clara Azurmendi-Beiwen Zhang;Right handed;Right handed;Clara Azurmendi;Beiwen Zhang;Rally Time;2;3;Spain Masters 2023;40;21;3;;;;;;;Construccion;;;
Clara Azurmendi;"13;54 (3)";33;5;12;2832166;5000;5;ESP;USA;After;Clara Azurmendi-Beiwen Zhang;Right handed;Right handed;Clara Azurmendi;Beiwen Zhang;Rally Time;2;3;Spain Masters 2023;40;21;12;;;;;;F;Defence;;;
Beiwen Zhang;"10;-43 (2)";33;6;5;2834833;5000;5;ESP;USA;After;Clara Azurmendi-Beiwen Zhang;Right handed;Right handed;Clara Azurmendi;Beiwen Zhang;Rally Time;2;3;Spain Masters 2023;40;21;5;;;;;;;Construccion;;;
Clara Azurmendi;"12;12 (1)";33;7;4;2834833;5000;5;ESP;USA;After;Clara Azurmendi-Beiwen Zhang;Right handed;Right handed;Clara Azurmendi;Beiwen Zhang;Rally Time;2;3;Spain Masters 2023;40;21;4;;;;;;;Defence;;;
Beiwen Zhang;"12;-56 (2)";33;8;9;2836366;5000;5;ESP;USA;After;Clara Azurmendi-Beiwen Zhang;Right handed;Right handed;Clara Azurmendi;Beiwen Zhang;Rally Time;2;3;Spain Masters 2023;40;21;9;;;;;;;Attack;;;
Clara Azurmendi;"-12;37 (1)";33;9;5;2837066;5000;5;ESP;USA;After;Clara Azurmendi-Beiwen Zhang;Right handed;Right handed;Clara Azurmendi;Beiwen Zhang;Rally Time;2;3;Spain Masters 2023;40;21;5;;;;;;;Defence;;;
Beiwen Zhang;"-24;-18 (1)";33;10;Out;2837566;5000;5;ESP;USA;After;Clara Azurmendi-Beiwen Zhang;Right handed;Right handed;Clara Azurmendi;Beiwen Zhang;Rally Time;2;3;Spain Masters 2023;40;21;OUT SIDE;;;;Error Clara Azurmendi;;;Construccion;;;
Beiwen Zhang;Rest Time (110);33;;;2840500;22100;5;ESP;USA;After;Clara Azurmendi-Beiwen Zhang;Right handed;Right handed;Clara Azurmendi;Beiwen Zhang;;2;3;Spain Masters 2023;40;21;;;;;;Rest Time;;;;;
Beiwen Zhang;Rally Time (111);34;;;2862600;3033;5;ESP;USA;After;Clara Azurmendi-Beiwen Zhang;Right handed;Right handed;Clara Azurmendi;Beiwen Zhang;Rally Time;2;3;Spain Masters 2023;40;21;;;;;;;;;;;
Beiwen Zhang;"2;-27 (1)";34;1;6;2860600;5000;5;ESP;USA;After;Clara Azurmendi-Beiwen Zhang;Right handed;Right handed;Clara Azurmendi;Beiwen Zhang;Rally Time;2;3;Spain Masters 2023;40;21;6;Beiwen Zhang;Forehand short service;8;;;;Construccion;;;
Clara Azurmendi;"-14;14 (6)";34;2;1;2861666;5000;5;ESP;USA;After;Clara Azurmendi-Beiwen Zhang;Right handed;Right handed;Clara Azurmendi;Beiwen Zhang;Rally Time;2;3;Spain Masters 2023;40;21;1;;;;;;;Attack;;;
Beiwen Zhang;"-14;-41 (4)";34;3;8;2862433;5000;5;ESP;USA;After;Clara Azurmendi-Beiwen Zhang;Right handed;Right handed;Clara Azurmendi;Beiwen Zhang;Rally Time;2;3;Spain Masters 2023;40;21;8;;;;;;;Defence;;;
Clara Azurmendi;"-20;56 (1)";34;4;Out;2862433;5000;5;ESP;USA;After;Clara Azurmendi-Beiwen Zhang;Right handed;Right handed;Clara Azurmendi;Beiwen Zhang;Rally Time;2;3;Spain Masters 2023;40;21;OUT SIDE;;;;Error Beiwen Zhang;;;Construccion;;;
Clara Azurmendi;Rest Time (111);34;;;2865633;15266;5;ESP;USA;After;Clara Azurmendi-Beiwen Zhang;Right handed;Right handed;Clara Azurmendi;Beiwen Zhang;;2;3;Spain Masters 2023;40;21;;;;;;Rest Time;;;;;
Clara Azurmendi;Rally Time (112);35;;;2880900;1733;5;ESP;USA;After;Clara Azurmendi-Beiwen Zhang;Right handed;Right handed;Clara Azurmendi;Beiwen Zhang;Rally Time;2;3;Spain Masters 2023;40;21;;;;;;;;;;;
Clara Azurmendi;"-2;25 (11)";35;1;6;2878900;5000;5;ESP;USA;After;Clara Azurmendi-Beiwen Zhang;Right handed;Right handed;Clara Azurmendi;Beiwen Zhang;Rally Time;2;3;Spain Masters 2023;40;21;6;Clara Azurmendi;Backhand short service;7;;;;Construccion;;;
Beiwen Zhang;"9;-16 (1)";35;2;1;2879966;5000;5;ESP;USA;After;Clara Azurmendi-Beiwen Zhang;Right handed;Right handed;Clara Azurmendi;Beiwen Zhang;Rally Time;2;3;Spain Masters 2023;40;21;1;;;;;;;Attack;;;
Clara Azurmendi;"-3;34 (3)";35;3;6;2879800;5000;5;ESP;USA;After;Clara Azurmendi-Beiwen Zhang;Right handed;Right handed;Clara Azurmendi;Beiwen Zhang;Rally Time;2;3;Spain Masters 2023;40;21;6;;;;Winner Beiwen Zhang;;;Construccion;;;
Beiwen Zhang;Rest Time (112);35;;;2882633;23433;5;ESP;USA;After;Clara Azurmendi-Beiwen Zhang;Right handed;Right handed;Clara Azurmendi;Beiwen Zhang;;2;3;Spain Masters 2023;40;21;;;;;;Rest Time;;;;;
Beiwen Zhang;Rally Time (113);36;;;2906066;11466;5;ESP;USA;After;Clara Azurmendi-Beiwen Zhang;Right handed;Right handed;Clara Azurmendi;Beiwen Zhang;Rally Time;2;3;Spain Masters 2023;40;21;;;;;;;;;;;
Beiwen Zhang;"-3;-27 (7)";36;1;7;2904066;5000;5;ESP;USA;After;Clara Azurmendi-Beiwen Zhang;Right handed;Right handed;Clara Azurmendi;Beiwen Zhang;Rally Time;2;3;Spain Masters 2023;40;21;7;Beiwen Zhang;Forehand short service;7;;;;Construccion;;;
Clara Azurmendi;"11;15 (2)";36;2;4;2905200;5000;5;ESP;USA;After;Clara Azurmendi-Beiwen Zhang;Right handed;Right handed;Clara Azurmendi;Beiwen Zhang;Rally Time;2;3;Spain Masters 2023;40;21;4;;;;;;;Construccion;;;
Beiwen Zhang;"-3;-7 (5)";36;3;3;2905200;5000;5;ESP;USA;After;Clara Azurmendi-Beiwen Zhang;Right handed;Right handed;Clara Azurmendi;Beiwen Zhang;Rally Time;2;3;Spain Masters 2023;40;21;3;;;;;;;Defence;;;
Clara Azurmendi;"-14;54 (4)";36;4;9;2906500;5000;5;ESP;USA;After;Clara Azurmendi-Beiwen Zhang;Right handed;Right handed;Clara Azurmendi;Beiwen Zhang;Rally Time;2;3;Spain Masters 2023;40;21;9;;;;;;;Construccion;;;
Beiwen Zhang;"13;-13 (2)";36;5;1;2906500;5000;5;ESP;USA;After;Clara Azurmendi-Beiwen Zhang;Right handed;Right handed;Clara Azurmendi;Beiwen Zhang;Rally Time;2;3;Spain Masters 2023;40;21;1;;;;;;;Defence;;;
Clara Azurmendi;"10;9 (1)";36;6;4;2908333;5000;5;ESP;USA;After;Clara Azurmendi-Beiwen Zhang;Right handed;Right handed;Clara Azurmendi;Beiwen Zhang;Rally Time;2;3;Spain Masters 2023;40;21;4;;;;;;;Construccion;;;
Beiwen Zhang;"13;-6 (3)";36;7;1;2908333;5000;5;ESP;USA;After;Clara Azurmendi-Beiwen Zhang;Right handed;Right handed;Clara Azurmendi;Beiwen Zhang;Rally Time;2;3;Spain Masters 2023;40;21;1;;;;;;;Construccion;;;
Clara Azurmendi;"-14;8 (3)";36;8;1;2908333;5000;5;ESP;USA;After;Clara Azurmendi-Beiwen Zhang;Right handed;Right handed;Clara Azurmendi;Beiwen Zhang;Rally Time;2;3;Spain Masters 2023;40;21;1;;;;;;;Defence;;;
Beiwen Zhang;"-13;-7 (3)";36;9;4;2911166;5000;5;ESP;USA;After;Clara Azurmendi-Beiwen Zhang;Right handed;Right handed;Clara Azurmendi;Beiwen Zhang;Rally Time;2;3;Spain Masters 2023;40;21;4;;;;;;;Construccion;;;
Clara Azurmendi;"13;55 (6)";36;10;12;2911166;5000;5;ESP;USA;After;Clara Azurmendi-Beiwen Zhang;Right handed;Right handed;Clara Azurmendi;Beiwen Zhang;Rally Time;2;3;Spain Masters 2023;40;21;12;;;;;;;Defence;;;
Beiwen Zhang;"-14;-55 (10)";36;11;12;2913700;5000;5;ESP;USA;After;Clara Azurmendi-Beiwen Zhang;Right handed;Right handed;Clara Azurmendi;Beiwen Zhang;Rally Time;2;3;Spain Masters 2023;40;21;12;;;;Winner Clara Azurmendi;;;Construccion;;;
Clara Azurmendi;Rest Time (113);36;;;2917533;14566;5;ESP;USA;After;Clara Azurmendi-Beiwen Zhang;Right handed;Right handed;Clara Azurmendi;Beiwen Zhang;;2;3;Spain Masters 2023;40;21;;;;;;Rest Time;;;;;
Clara Azurmendi;Rally Time (114);37;;;2932100;5966;5;ESP;USA;After;Clara Azurmendi-Beiwen Zhang;Right handed;Right handed;Clara Azurmendi;Beiwen Zhang;Rally Time;2;3;Spain Masters 2023;40;21;;;;;;;;;;;
Clara Azurmendi;"3;26 (6)";37;1;7;2930100;5000;5;ESP;USA;After;Clara Azurmendi-Beiwen Zhang;Right handed;Right handed;Clara Azurmendi;Beiwen Zhang;Rally Time;2;3;Spain Masters 2023;40;21;7;Clara Azurmendi;Backhand flick;11;;;;Construccion;;;
Beiwen Zhang;"-14;-55 (11)";37;2;12;2931533;5000;5;ESP;USA;After;Clara Azurmendi-Beiwen Zhang;Right handed;Right handed;Clara Azurmendi;Beiwen Zhang;Rally Time;2;3;Spain Masters 2023;40;21;12;;;;;;;Attack;;;
Clara Azurmendi;"-14;34 (1)";37;3;5;2931566;5000;5;ESP;USA;After;Clara Azurmendi-Beiwen Zhang;Right handed;Right handed;Clara Azurmendi;Beiwen Zhang;Rally Time;2;3;Spain Masters 2023;40;21;5;;;;;;;Defence;;;
Beiwen Zhang;"-3;-17 (1)";37;4;3;2932033;5000;5;ESP;USA;After;Clara Azurmendi-Beiwen Zhang;Right handed;Right handed;Clara Azurmendi;Beiwen Zhang;Rally Time;2;3;Spain Masters 2023;40;21;3;;;;;;;Construccion;;;
Clara Azurmendi;"-13;6 (2)";37;5;1;2932033;5000;5;ESP;USA;After;Clara Azurmendi-Beiwen Zhang;Right handed;Right handed;Clara Azurmendi;Beiwen Zhang;Rally Time;2;3;Spain Masters 2023;40;21;1;;;;;;;Construccion;;;
Beiwen Zhang;"-14;-6 (1)";37;6;4;2932033;5000;5;ESP;USA;After;Clara Azurmendi-Beiwen Zhang;Right handed;Right handed;Clara Azurmendi;Beiwen Zhang;Rally Time;2;3;Spain Masters 2023;40;21;4;;;;;;;Construccion;;;
Clara Azurmendi;"-3;61 (1)";37;7;10;2932033;5000;5;ESP;USA;After;Clara Azurmendi-Beiwen Zhang;Right handed;Right handed;Clara Azurmendi;Beiwen Zhang;Rally Time;2;3;Spain Masters 2023;40;21;OUT LENGTH;;;;Unforced Beiwen Zhang;;;Construccion;;;
Beiwen Zhang;Rest Time (114);37;;;2938066;15766;5;ESP;USA;After;Clara Azurmendi-Beiwen Zhang;Right handed;Right handed;Clara Azurmendi;Beiwen Zhang;;2;3;Spain Masters 2023;40;21;;;;;;Rest Time;;;;;
Beiwen Zhang;Rally Time (115);38;;;2953833;7900;5;ESP;USA;After;Clara Azurmendi-Beiwen Zhang;Right handed;Right handed;Clara Azurmendi;Beiwen Zhang;Rally Time;2;3;Spain Masters 2023;40;21;;;;;;;;;;;
Clara Azurmendi;"-2;25 (12)";38;1;6;2951833;5000;5;ESP;USA;After;Clara Azurmendi-Beiwen Zhang;Right handed;Right handed;Clara Azurmendi;Beiwen Zhang;Rally Time;2;3;Spain Masters 2023;40;21;6;Clara Azurmendi;Backhand flick;10;;;;Construccion;;;
Beiwen Zhang;"9;-55 (4)";38;2;9;2953200;5000;5;ESP;USA;After;Clara Azurmendi-Beiwen Zhang;Right handed;Right handed;Clara Azurmendi;Beiwen Zhang;Rally Time;2;3;Spain Masters 2023;40;21;9;;;;;;;Construccion;;;
Clara Azurmendi;"-4;12 (1)";38;3;2;2953200;5000;5;ESP;USA;After;Clara Azurmendi-Beiwen Zhang;Right handed;Right handed;Clara Azurmendi;Beiwen Zhang;Rally Time;2;3;Spain Masters 2023;40;21;2;;;;;;;Construccion;;;
Beiwen Zhang;"-4;-15 (1)";38;4;3;2953200;5000;5;ESP;USA;After;Clara Azurmendi-Beiwen Zhang;Right handed;Right handed;Clara Azurmendi;Beiwen Zhang;Rally Time;2;3;Spain Masters 2023;40;21;3;;;;;;;Construccion;;;
Clara Azurmendi;"-14;53 (1)";38;5;9;2953200;5000;5;ESP;USA;After;Clara Azurmendi-Beiwen Zhang;Right handed;Right handed;Clara Azurmendi;Beiwen Zhang;Rally Time;2;3;Spain Masters 2023;40;21;9;;;;;;;Attack;;;
Beiwen Zhang;"-15;-41 (1)";38;6;8;2956666;5000;5;ESP;USA;After;Clara Azurmendi-Beiwen Zhang;Right handed;Right handed;Clara Azurmendi;Beiwen Zhang;Rally Time;2;3;Spain Masters 2023;40;21;8;;;;;;;Defence;;;
Clara Azurmendi;"-9;9 (1)";38;7;1;2956700;5000;5;ESP;USA;After;Clara Azurmendi-Beiwen Zhang;Right handed;Right handed;Clara Azurmendi;Beiwen Zhang;Rally Time;2;3;Spain Masters 2023;40;21;1;;;;;;;Construccion;;;
Beiwen Zhang;"-4;-7 (1)";38;8;3;2956700;5000;5;ESP;USA;After;Clara Azurmendi-Beiwen Zhang;Right handed;Right handed;Clara Azurmendi;Beiwen Zhang;Rally Time;2;3;Spain Masters 2023;40;21;3;;;;;;;Construccion;;;
Clara Azurmendi;"3;7 (5)";38;9;3;2956700;5000;5;ESP;USA;After;Clara Azurmendi-Beiwen Zhang;Right handed;Right handed;Clara Azurmendi;Beiwen Zhang;Rally Time;2;3;Spain Masters 2023;40;21;3;;;;;;;Defence;;;
Beiwen Zhang;"2;1 (1)";38;10;3;2959233;5000;5;ESP;USA;After;Clara Azurmendi-Beiwen Zhang;Right handed;Right handed;Clara Azurmendi;Beiwen Zhang;Rally Time;2;3;Spain Masters 2023;40;21;NET;;;;Error Clara Azurmendi;;;Construccion;;;
Beiwen Zhang;Rest Time (115);38;;;2961733;17100;5;ESP;USA;After;Clara Azurmendi-Beiwen Zhang;Right handed;Right handed;Clara Azurmendi;Beiwen Zhang;;2;3;Spain Masters 2023;40;21;;;;;;Rest Time;;;;;
Beiwen Zhang;Rally Time (116);39;;;2978833;6866;5;ESP;USA;After;Clara Azurmendi-Beiwen Zhang;Right handed;Right handed;Clara Azurmendi;Beiwen Zhang;Rally Time;2;3;Spain Masters 2023;40;21;;;;;;;;;;;
Beiwen Zhang;"3;-26 (4)";39;1;6;2976833;5000;5;ESP;USA;After;Clara Azurmendi-Beiwen Zhang;Right handed;Right handed;Clara Azurmendi;Beiwen Zhang;Rally Time;2;3;Spain Masters 2023;40;21;6;Beiwen Zhang;Forehand short service;5;;;;Construccion;;;
Clara Azurmendi;"-3;15 (3)";39;2;2;2977900;5000;5;ESP;USA;After;Clara Azurmendi-Beiwen Zhang;Right handed;Right handed;Clara Azurmendi;Beiwen Zhang;Rally Time;2;3;Spain Masters 2023;40;21;2;;;;;;;Construccion;;;
Beiwen Zhang;"-13;-55 (6)";39;3;12;2977900;5000;5;ESP;USA;After;Clara Azurmendi-Beiwen Zhang;Right handed;Right handed;Clara Azurmendi;Beiwen Zhang;Rally Time;2;3;Spain Masters 2023;40;21;12;;;;;;;Attack;;;
Clara Azurmendi;"10;34 (1)";39;4;8;2979200;5000;5;ESP;USA;After;Clara Azurmendi-Beiwen Zhang;Right handed;Right handed;Clara Azurmendi;Beiwen Zhang;Rally Time;2;3;Spain Masters 2023;40;21;8;;;;;;;Defence;;;
Beiwen Zhang;"12;-46 (1)";39;5;5;2979733;5000;5;ESP;USA;After;Clara Azurmendi-Beiwen Zhang;Right handed;Right handed;Clara Azurmendi;Beiwen Zhang;Rally Time;2;3;Spain Masters 2023;40;21;5;;;;;;;Construccion;;;
Clara Azurmendi;"11;7 (1)";39;6;4;2979733;5000;5;ESP;USA;After;Clara Azurmendi-Beiwen Zhang;Right handed;Right handed;Clara Azurmendi;Beiwen Zhang;Rally Time;2;3;Spain Masters 2023;40;21;4;;;;;;;Construccion;;;
Beiwen Zhang;"11;-7 (2)";39;7;1;2979733;5000;5;ESP;USA;After;Clara Azurmendi-Beiwen Zhang;Right handed;Right handed;Clara Azurmendi;Beiwen Zhang;Rally Time;2;3;Spain Masters 2023;40;21;1;;;;;;;Construccion;;;
Clara Azurmendi;"12;6 (6)";39;8;4;2979733;5000;5;ESP;USA;After;Clara Azurmendi-Beiwen Zhang;Right handed;Right handed;Clara Azurmendi;Beiwen Zhang;Rally Time;2;3;Spain Masters 2023;40;21;4;;;;;;;Defence;;;
Beiwen Zhang;"0;2 (1)";39;9;3;2983066;5000;5;ESP;USA;After;Clara Azurmendi-Beiwen Zhang;Right handed;Right handed;Clara Azurmendi;Beiwen Zhang;Rally Time;2;3;Spain Masters 2023;40;21;NET;;;;Error Clara Azurmendi;;;Construccion;;;
Clara Azurmendi;Rest Time (116);39;;;2985700;43533;5;ESP;USA;After;Clara Azurmendi-Beiwen Zhang;Right handed;Right handed;Clara Azurmendi;Beiwen Zhang;;2;3;Spain Masters 2023;40;21;;;;;;Rest Time;;;;;
Clara Azurmendi;Rally Time (117);40;;;3029233;5233;5;ESP;USA;After;Clara Azurmendi-Beiwen Zhang;Right handed;Right handed;Clara Azurmendi;Beiwen Zhang;Rally Time;2;3;Spain Masters 2023;40;21;;;;;;;;;;;
Beiwen Zhang;"-3;-28 (1)";40;1;7;3027233;5000;5;ESP;USA;After;Clara Azurmendi-Beiwen Zhang;Right handed;Right handed;Clara Azurmendi;Beiwen Zhang;Rally Time;2;3;Spain Masters 2023;40;21;7;Beiwen Zhang;Forehand short service;6;;;;Construccion;;;
Clara Azurmendi;"4;15 (1)";40;2;3;3028266;5000;5;ESP;USA;After;Clara Azurmendi-Beiwen Zhang;Right handed;Right handed;Clara Azurmendi;Beiwen Zhang;Rally Time;2;3;Spain Masters 2023;40;21;3;;;;;;;Construccion;;;
Beiwen Zhang;"14;-57 (2)";40;3;9;3028266;5000;5;ESP;USA;After;Clara Azurmendi-Beiwen Zhang;Right handed;Right handed;Clara Azurmendi;Beiwen Zhang;Rally Time;2;3;Spain Masters 2023;40;21;9;;;;;;;Construccion;;;
Clara Azurmendi;"-4;15 (3)";40;4;2;3028266;5000;5;ESP;USA;After;Clara Azurmendi-Beiwen Zhang;Right handed;Right handed;Clara Azurmendi;Beiwen Zhang;Rally Time;2;3;Spain Masters 2023;40;21;2;;;;;;;Construccion;;;
Beiwen Zhang;"-15;-54 (5)";40;5;12;3028266;5000;5;ESP;USA;After;Clara Azurmendi-Beiwen Zhang;Right handed;Right handed;Clara Azurmendi;Beiwen Zhang;Rally Time;2;3;Spain Masters 2023;40;21;12;;;;;;;Defence;;;
Clara Azurmendi;"-15;54 (3)";40;6;9;3030966;5000;5;ESP;USA;After;Clara Azurmendi-Beiwen Zhang;Right handed;Right handed;Clara Azurmendi;Beiwen Zhang;Rally Time;2;3;Spain Masters 2023;40;21;9;;;;;;;Attack;;;
Beiwen Zhang;"-3;-45 (1)";40;7;7;3031700;5000;5;ESP;USA;After;Clara Azurmendi-Beiwen Zhang;Right handed;Right handed;Clara Azurmendi;Beiwen Zhang;Rally Time;2;3;Spain Masters 2023;40;21;7;;;;Winner Clara Azurmendi;;;Construccion;;;
Clara Azurmendi;Rest Time (117);40;;;3034466;15033;5;ESP;USA;After;Clara Azurmendi-Beiwen Zhang;Right handed;Right handed;Clara Azurmendi;Beiwen Zhang;;2;3;Spain Masters 2023;40;21;;;;;;Rest Time;;;;;
Clara Azurmendi;Rally Time (118);41;;;3049500;2666;5;ESP;USA;After;Clara Azurmendi-Beiwen Zhang;Right handed;Right handed;Clara Azurmendi;Beiwen Zhang;Rally Time;2;3;Spain Masters 2023;40;21;;;;;;;;;;;
Clara Azurmendi;"2;25 (8)";41;1;7;3047500;5000;5;ESP;USA;After;Clara Azurmendi-Beiwen Zhang;Right handed;Right handed;Clara Azurmendi;Beiwen Zhang;Rally Time;2;3;Spain Masters 2023;40;21;7;Clara Azurmendi;Backhand short service;8;;;;Construccion;;;
Beiwen Zhang;"-14;-16 (9)";41;2;4;3048566;5000;5;ESP;USA;After;Clara Azurmendi-Beiwen Zhang;Right handed;Right handed;Clara Azurmendi;Beiwen Zhang;Rally Time;2;3;Spain Masters 2023;40;21;4;;;;;;;Construccion;;;
Clara Azurmendi;"-13;31 (1)";41;3;5;3048566;5000;5;ESP;USA;After;Clara Azurmendi-Beiwen Zhang;Right handed;Right handed;Clara Azurmendi;Beiwen Zhang;Rally Time;2;3;Spain Masters 2023;40;21;5;;;;;;;Attack;;;
Beiwen Zhang;"-3;-37 (2)";41;4;7;3049633;5000;5;ESP;USA;After;Clara Azurmendi-Beiwen Zhang;Right handed;Right handed;Clara Azurmendi;Beiwen Zhang;Rally Time;2;3;Spain Masters 2023;40;21;7;;;;;;;Defence;;;
Clara Azurmendi;"2;2 (1)";41;5;3;3049633;5000;5;ESP;USA;After;Clara Azurmendi-Beiwen Zhang;Right handed;Right handed;Clara Azurmendi;Beiwen Zhang;Rally Time;2;3;Spain Masters 2023;40;21;NET;;;;Error Beiwen Zhang;;;Construccion;;;
Beiwen Zhang;Rest Time (118);41;;;3052166;16366;5;ESP;USA;After;Clara Azurmendi-Beiwen Zhang;Right handed;Right handed;Clara Azurmendi;Beiwen Zhang;;2;3;Spain Masters 2023;40;21;;;;;;Rest Time;;;;;
Beiwen Zhang;Rally Time (119);42;;;3068533;4733;5;ESP;USA;After;Clara Azurmendi-Beiwen Zhang;Right handed;Right handed;Clara Azurmendi;Beiwen Zhang;Rally Time;2;3;Spain Masters 2023;40;21;;;;;;;;;;;
Clara Azurmendi;"-3;25 (7)";42;1;6;3066533;5000;5;ESP;USA;After;Clara Azurmendi-Beiwen Zhang;Right handed;Right handed;Clara Azurmendi;Beiwen Zhang;Rally Time;2;3;Spain Masters 2023;40;21;6;Clara Azurmendi;Backhand short service;6;;;;Construccion;;;
Beiwen Zhang;"4;-16 (6)";42;2;2;3067466;5000;5;ESP;USA;After;Clara Azurmendi-Beiwen Zhang;Right handed;Right handed;Clara Azurmendi;Beiwen Zhang;Rally Time;2;3;Spain Masters 2023;40;21;2;;;;;;;Construccion;;Modificada;
Clara Azurmendi;"-14;12 (2)";42;3;1;3067500;5000;5;ESP;USA;After;Clara Azurmendi-Beiwen Zhang;Right handed;Right handed;Clara Azurmendi;Beiwen Zhang;Rally Time;2;3;Spain Masters 2023;40;21;1;;;;;;;Construccion;;;
Beiwen Zhang;"-12;-55 (2)";42;4;12;3067500;5000;5;ESP;USA;After;Clara Azurmendi-Beiwen Zhang;Right handed;Right handed;Clara Azurmendi;Beiwen Zhang;Rally Time;2;3;Spain Masters 2023;40;21;12;;;;;;;Defence;;;
Clara Azurmendi;"-14;12 (3)";42;5;1;3069133;5000;5;ESP;USA;After;Clara Azurmendi-Beiwen Zhang;Right handed;Right handed;Clara Azurmendi;Beiwen Zhang;Rally Time;2;3;Spain Masters 2023;40;21;1;;;;;;;Defence;;;
Beiwen Zhang;"-4;-14 (1)";42;6;3;3069966;5000;5;ESP;USA;After;Clara Azurmendi-Beiwen Zhang;Right handed;Right handed;Clara Azurmendi;Beiwen Zhang;Rally Time;2;3;Spain Masters 2023;40;21;3;;;;;;;Attack;;;
Clara Azurmendi;"3;36 (1)";42;7;7;3070800;5000;5;ESP;USA;After;Clara Azurmendi-Beiwen Zhang;Right handed;Right handed;Clara Azurmendi;Beiwen Zhang;Rally Time;2;3;Spain Masters 2023;40;21;7;;;;Winner Beiwen Zhang;;;Construccion;;;
Beiwen Zhang;Rest Time (119);42;;;3073266;44966;5;ESP;USA;After;Clara Azurmendi-Beiwen Zhang;Right handed;Right handed;Clara Azurmendi;Beiwen Zhang;;2;3;Spain Masters 2023;40;21;;;;;;Rest Time;;;;;
Beiwen Zhang;Rally Time (120);43;;;3118233;7000;5;ESP;USA;After;Clara Azurmendi-Beiwen Zhang;Right handed;Right handed;Clara Azurmendi;Beiwen Zhang;Rally Time;2;3;Spain Masters 2023;40;21;;;;;;;;;;;
Beiwen Zhang;"2;-26 (13)";43;1;6;3116233;5000;5;ESP;USA;After;Clara Azurmendi-Beiwen Zhang;Right handed;Right handed;Clara Azurmendi;Beiwen Zhang;Rally Time;2;3;Spain Masters 2023;40;21;6;Beiwen Zhang;Forehand short service;5;;;;Construccion;;;
Clara Azurmendi;"-3;14 (3)";43;2;2;3117366;5000;5;ESP;USA;After;Clara Azurmendi-Beiwen Zhang;Right handed;Right handed;Clara Azurmendi;Beiwen Zhang;Rally Time;2;3;Spain Masters 2023;40;21;2;;;;;;;Construccion;;;
Beiwen Zhang;"-3;-7 (6)";43;3;3;3117366;5000;5;ESP;USA;After;Clara Azurmendi-Beiwen Zhang;Right handed;Right handed;Clara Azurmendi;Beiwen Zhang;Rally Time;2;3;Spain Masters 2023;40;21;3;;;;;;;Construccion;;;
Clara Azurmendi;"3;6 (3)";43;4;3;3117366;5000;5;ESP;USA;After;Clara Azurmendi-Beiwen Zhang;Right handed;Right handed;Clara Azurmendi;Beiwen Zhang;Rally Time;2;3;Spain Masters 2023;40;21;3;;;;;;;Construccion;;;
