Jugador del golpeo;Nombre;Rally;Stroke;Zone;Posición;Duración;#Rounds;Country Player1;Country Player2;Interval;Match;Play R or L Player1;Play R or L Player2;Player1;Player2;Rally Time;Round;Set;Tournament;WR Player1;WR Player2;Field Position;Player on C1;Type of service;Zona de C1;Game Phase;Rally Outcome;Rest Time;Tipo de recepcion;Reves;Barrido Fuerte;Match Duration 
Clara Azurmendi;"-4;-14 (1)";10;17;3;2375766;5000;5;IND;ESP;Before;Malvika Bansod-Clara Azurmendi;Left handed;Right handed;Malvika Bansod;Clara Azurmendi;Rally Time;1;3;Hylo Open 2022;39;36;3;;;;Construccion;;;;;;
Malvika Bansod;"-14;54 (4)";10;18;9;2375766;5000;5;IND;ESP;Before;Malvika Bansod-Clara Azurmendi;Left handed;Right handed;Malvika Bansod;Clara Azurmendi;Rally Time;1;3;Hylo Open 2022;39;36;9;;;;Defence;;;;;;
Clara Azurmendi;"-14;-8 (4)";10;19;4;2377333;5000;5;IND;ESP;Before;Malvika Bansod-Clara Azurmendi;Left handed;Right handed;Malvika Bansod;Clara Azurmendi;Rally Time;1;3;Hylo Open 2022;39;36;4;;;;Construccion;;;;;;
Malvika Bansod;"11;12 (1)";10;20;4;2377333;5000;5;IND;ESP;Before;Malvika Bansod-Clara Azurmendi;Left handed;Right handed;Malvika Bansod;Clara Azurmendi;Rally Time;1;3;Hylo Open 2022;39;36;4;;;;Defence;;;;;;
Clara Azurmendi;"-12;-56 (2)";10;21;12;2379200;5000;5;IND;ESP;Before;Malvika Bansod-Clara Azurmendi;Left handed;Right handed;Malvika Bansod;Clara Azurmendi;Rally Time;1;3;Hylo Open 2022;39;36;12;;;;Defence;;;;;;
Malvika Bansod;"12;7 (2)";10;22;4;2380466;5000;5;IND;ESP;Before;Malvika Bansod-Clara Azurmendi;Left handed;Right handed;Malvika Bansod;Clara Azurmendi;Rally Time;1;3;Hylo Open 2022;39;36;4;;;;Construccion;;;;;;
Clara Azurmendi;"11;-6 (2)";10;23;1;2380466;5000;5;IND;ESP;Before;Malvika Bansod-Clara Azurmendi;Left handed;Right handed;Malvika Bansod;Clara Azurmendi;Rally Time;1;3;Hylo Open 2022;39;36;1;;;;Defence;;;;;;
Malvika Bansod;"-15;55 (8)";10;24;9;2383266;5000;5;IND;ESP;Before;Malvika Bansod-Clara Azurmendi;Left handed;Right handed;Malvika Bansod;Clara Azurmendi;Rally Time;1;3;Hylo Open 2022;39;36;9;;;;Attack;;;;;;
Clara Azurmendi;"-14;-41 (1)";10;25;8;2384400;5000;5;IND;ESP;Before;Malvika Bansod-Clara Azurmendi;Left handed;Right handed;Malvika Bansod;Clara Azurmendi;Rally Time;1;3;Hylo Open 2022;39;36;8;;;;Defence;;;;;;
Malvika Bansod;"-8;54 (2)";10;26;9;2384866;5000;5;IND;ESP;Before;Malvika Bansod-Clara Azurmendi;Left handed;Right handed;Malvika Bansod;Clara Azurmendi;Rally Time;1;3;Hylo Open 2022;39;36;9;;;;Attack;;;;;;
Clara Azurmendi;"13;-42 (3)";10;27;5;2386600;5000;5;IND;ESP;Before;Malvika Bansod-Clara Azurmendi;Left handed;Right handed;Malvika Bansod;Clara Azurmendi;Rally Time;1;3;Hylo Open 2022;39;36;5;;;;Defence;;;;;;
Malvika Bansod;"13;27 (1)";10;28;8;2386600;5000;5;IND;ESP;Before;Malvika Bansod-Clara Azurmendi;Left handed;Right handed;Malvika Bansod;Clara Azurmendi;Rally Time;1;3;Hylo Open 2022;39;36;8;;;;Construccion;;;;;;
Clara Azurmendi;"11;-13 (2)";10;29;1;2386600;5000;5;IND;ESP;Before;Malvika Bansod-Clara Azurmendi;Left handed;Right handed;Malvika Bansod;Clara Azurmendi;Rally Time;1;3;Hylo Open 2022;39;36;1;;;;Defence;;;;;;
Malvika Bansod;"-9;54 (4)";10;30;9;2389433;5000;5;IND;ESP;Before;Malvika Bansod-Clara Azurmendi;Left handed;Right handed;Malvika Bansod;Clara Azurmendi;Rally Time;1;3;Hylo Open 2022;39;36;9;;;;Construccion;;;;;;
Clara Azurmendi;"12;-14 (1)";10;31;1;2389433;5000;5;IND;ESP;Before;Malvika Bansod-Clara Azurmendi;Left handed;Right handed;Malvika Bansod;Clara Azurmendi;Rally Time;1;3;Hylo Open 2022;39;36;1;;;;Defence;;;;;;
Malvika Bansod;"12;6 (2)";10;32;4;2391600;5000;5;IND;ESP;Before;Malvika Bansod-Clara Azurmendi;Left handed;Right handed;Malvika Bansod;Clara Azurmendi;Rally Time;1;3;Hylo Open 2022;39;36;4;;;;Defence;;;;;;
Clara Azurmendi;"9;2 (2)";10;33;4;2392700;5000;5;IND;ESP;Before;Malvika Bansod-Clara Azurmendi;Left handed;Right handed;Malvika Bansod;Clara Azurmendi;Rally Time;1;3;Hylo Open 2022;39;36;NET;;;;Construccion;Error Malvika Bansod;;;;;
Malvika Bansod;Rest Time (85);10;;;2395266;29433;5;IND;ESP;Before;Malvika Bansod-Clara Azurmendi;Left handed;Right handed;Malvika Bansod;Clara Azurmendi;;1;3;Hylo Open 2022;39;36;;;;;;;Rest Time;;;;
Malvika Bansod;Rally Time (86);11;;;2424700;11400;5;IND;ESP;Before;Malvika Bansod-Clara Azurmendi;Left handed;Right handed;Malvika Bansod;Clara Azurmendi;Rally Time;1;3;Hylo Open 2022;39;36;;;;;;;;;;;
Clara Azurmendi;"3;-25 (2)";11;1;6;2422700;5000;5;IND;ESP;Before;Malvika Bansod-Clara Azurmendi;Left handed;Right handed;Malvika Bansod;Clara Azurmendi;Rally Time;1;3;Hylo Open 2022;39;36;6;Clara Azurmendi;Backhand short service;8;Construccion;;;;;;
Malvika Bansod;"-14;17 (1)";11;2;1;2423733;5000;5;IND;ESP;Before;Malvika Bansod-Clara Azurmendi;Left handed;Right handed;Malvika Bansod;Clara Azurmendi;Rally Time;1;3;Hylo Open 2022;39;36;1;;;;Construccion;;;;;;
Clara Azurmendi;"13;-56 (6)";11;3;9;2423733;5000;5;IND;ESP;Before;Malvika Bansod-Clara Azurmendi;Left handed;Right handed;Malvika Bansod;Clara Azurmendi;Rally Time;1;3;Hylo Open 2022;39;36;9;;;;Defence;;;;Reves;F;
Malvika Bansod;"13;32 (1)";11;4;8;2426133;5000;5;IND;ESP;Before;Malvika Bansod-Clara Azurmendi;Left handed;Right handed;Malvika Bansod;Clara Azurmendi;Rally Time;1;3;Hylo Open 2022;39;36;8;;;;Construccion;;;;;;
Clara Azurmendi;"-10;-14 (3)";11;5;4;2426133;5000;5;IND;ESP;Before;Malvika Bansod-Clara Azurmendi;Left handed;Right handed;Malvika Bansod;Clara Azurmendi;Rally Time;1;3;Hylo Open 2022;39;36;4;;;;Construccion;;;;;;
Malvika Bansod;"-13;54 (1)";11;6;9;2426133;5000;5;IND;ESP;Before;Malvika Bansod-Clara Azurmendi;Left handed;Right handed;Malvika Bansod;Clara Azurmendi;Rally Time;1;3;Hylo Open 2022;39;36;9;;;;Defence;;;;;;
Clara Azurmendi;"-12;-15 (1)";11;7;4;2428033;5000;5;IND;ESP;Before;Malvika Bansod-Clara Azurmendi;Left handed;Right handed;Malvika Bansod;Clara Azurmendi;Rally Time;1;3;Hylo Open 2022;39;36;4;;;;Construccion;;;;;;
Malvika Bansod;"14;55 (12)";11;8;12;2428033;5000;5;IND;ESP;Before;Malvika Bansod-Clara Azurmendi;Left handed;Right handed;Malvika Bansod;Clara Azurmendi;Rally Time;1;3;Hylo Open 2022;39;36;12;;;;Construccion;;;;;;
Clara Azurmendi;"-8;-13 (1)";11;9;4;2428033;5000;5;IND;ESP;Before;Malvika Bansod-Clara Azurmendi;Left handed;Right handed;Malvika Bansod;Clara Azurmendi;Rally Time;1;3;Hylo Open 2022;39;36;4;;;;Defence;;;;;;
Malvika Bansod;"-14;7 (3)";11;10;1;2431300;5000;5;IND;ESP;Before;Malvika Bansod-Clara Azurmendi;Left handed;Right handed;Malvika Bansod;Clara Azurmendi;Rally Time;1;3;Hylo Open 2022;39;36;1;;;;Construccion;;;;;;
Clara Azurmendi;"13;-55 (7)";11;11;9;2431300;5000;5;IND;ESP;Before;Malvika Bansod-Clara Azurmendi;Left handed;Right handed;Malvika Bansod;Clara Azurmendi;Rally Time;1;3;Hylo Open 2022;39;36;9;;;;Construccion;Winner Malvika Bansod;;;;;
Malvika Bansod;Rest Time (86);11;;;2436100;45400;5;IND;ESP;Before;Malvika Bansod-Clara Azurmendi;Left handed;Right handed;Malvika Bansod;Clara Azurmendi;;1;3;Hylo Open 2022;39;36;;;;;;;Rest Time;;;;
Malvika Bansod;Rally Time (87);12;;;2481500;5900;5;IND;ESP;Before;Malvika Bansod-Clara Azurmendi;Left handed;Right handed;Malvika Bansod;Clara Azurmendi;Rally Time;1;3;Hylo Open 2022;39;36;;;;;;;;;;;
Malvika Bansod;"3;25 (3)";12;1;7;2479500;5000;5;IND;ESP;Before;Malvika Bansod-Clara Azurmendi;Left handed;Right handed;Malvika Bansod;Clara Azurmendi;Rally Time;1;3;Hylo Open 2022;39;36;7;Malvika Bansod;Forehand long service;10;Construccion;;;;;;
Clara Azurmendi;"-11;-54 (3)";12;2;12;2481866;5000;5;IND;ESP;Before;Malvika Bansod-Clara Azurmendi;Left handed;Right handed;Malvika Bansod;Clara Azurmendi;Rally Time;1;3;Hylo Open 2022;39;36;12;;;;Attack;;;;;;
Malvika Bansod;"11;30 (1)";12;3;8;2481866;5000;5;IND;ESP;Before;Malvika Bansod-Clara Azurmendi;Left handed;Right handed;Malvika Bansod;Clara Azurmendi;Rally Time;1;3;Hylo Open 2022;39;36;8;;;;Defence;;;;;;
Clara Azurmendi;"-10;-16 (2)";12;4;4;2482500;5000;5;IND;ESP;Before;Malvika Bansod-Clara Azurmendi;Left handed;Right handed;Malvika Bansod;Clara Azurmendi;Rally Time;1;3;Hylo Open 2022;39;36;4;;;;Construccion;;;;;;
Malvika Bansod;"9;54 (2)";12;5;12;2482500;5000;5;IND;ESP;Before;Malvika Bansod-Clara Azurmendi;Left handed;Right handed;Malvika Bansod;Clara Azurmendi;Rally Time;1;3;Hylo Open 2022;39;36;12;;;;Defence;;;;;;
Clara Azurmendi;"13;-12 (1)";12;6;1;2484333;5000;5;IND;ESP;Before;Malvika Bansod-Clara Azurmendi;Left handed;Right handed;Malvika Bansod;Clara Azurmendi;Rally Time;1;3;Hylo Open 2022;39;36;1;;;;Construccion;Winner Malvika Bansod;;;;;
Clara Azurmendi;Rest Time (87);12;;;2487400;14033;5;IND;ESP;Before;Malvika Bansod-Clara Azurmendi;Left handed;Right handed;Malvika Bansod;Clara Azurmendi;;1;3;Hylo Open 2022;39;36;;;;;;;Rest Time;;;;
Clara Azurmendi;Rally Time (88);13;;;2501433;3333;5;IND;ESP;Before;Malvika Bansod-Clara Azurmendi;Left handed;Right handed;Malvika Bansod;Clara Azurmendi;Rally Time;1;3;Hylo Open 2022;39;36;;;;;;;;;;;
Malvika Bansod;"-2;25 (9)";13;1;6;2499433;5000;5;IND;ESP;Before;Malvika Bansod-Clara Azurmendi;Left handed;Right handed;Malvika Bansod;Clara Azurmendi;Rally Time;1;3;Hylo Open 2022;39;36;6;Malvika Bansod;Forehand long service;10;Construccion;;;;;;
Clara Azurmendi;"8;-54 (1)";13;2;9;2501833;5000;5;IND;ESP;Before;Malvika Bansod-Clara Azurmendi;Left handed;Right handed;Malvika Bansod;Clara Azurmendi;Rally Time;1;3;Hylo Open 2022;39;36;9;;;;Attack;;;;;;
Malvika Bansod;"20;43 (1)";13;3;Out;2501866;5000;5;IND;ESP;Before;Malvika Bansod-Clara Azurmendi;Left handed;Right handed;Malvika Bansod;Clara Azurmendi;Rally Time;1;3;Hylo Open 2022;39;36;OUT SIDE;;;;Construccion;Unforced Clara Azurmendi;;;;;
Clara Azurmendi;Rest Time (88);13;;;2504766;12233;5;IND;ESP;Before;Malvika Bansod-Clara Azurmendi;Left handed;Right handed;Malvika Bansod;Clara Azurmendi;;1;3;Hylo Open 2022;39;36;;;;;;;Rest Time;;;;
Clara Azurmendi;Rally Time (89);14;;;2517000;12566;5;IND;ESP;Before;Malvika Bansod-Clara Azurmendi;Left handed;Right handed;Malvika Bansod;Clara Azurmendi;Rally Time;1;3;Hylo Open 2022;39;36;;;;;;;;;;;
Malvika Bansod;"2;25 (10)";14;1;7;2515000;5000;5;IND;ESP;Before;Malvika Bansod-Clara Azurmendi;Left handed;Right handed;Malvika Bansod;Clara Azurmendi;Rally Time;1;3;Hylo Open 2022;39;36;7;Malvika Bansod;Forehand long service;9;Construccion;;;;;;
Clara Azurmendi;"-4;-55 (3)";14;2;11;2517300;5000;5;IND;ESP;Before;Malvika Bansod-Clara Azurmendi;Left handed;Right handed;Malvika Bansod;Clara Azurmendi;Rally Time;1;3;Hylo Open 2022;39;36;11;;;;Construccion;;;;;;
Malvika Bansod;"-3;33 (2)";14;3;6;2517300;5000;5;IND;ESP;Before;Malvika Bansod-Clara Azurmendi;Left handed;Right handed;Malvika Bansod;Clara Azurmendi;Rally Time;1;3;Hylo Open 2022;39;36;6;;;;Construccion;;;;;;
Clara Azurmendi;"-11;-13 (3)";14;4;4;2517300;5000;5;IND;ESP;Before;Malvika Bansod-Clara Azurmendi;Left handed;Right handed;Malvika Bansod;Clara Azurmendi;Rally Time;1;3;Hylo Open 2022;39;36;4;;;;Construccion;;;;;;
Malvika Bansod;"-13;7 (1)";14;5;1;2517300;5000;5;IND;ESP;Before;Malvika Bansod-Clara Azurmendi;Left handed;Right handed;Malvika Bansod;Clara Azurmendi;Rally Time;1;3;Hylo Open 2022;39;36;1;;;;Construccion;;;;;;
Clara Azurmendi;"13;-56 (7)";14;6;9;2517300;5000;5;IND;ESP;Before;Malvika Bansod-Clara Azurmendi;Left handed;Right handed;Malvika Bansod;Clara Azurmendi;Rally Time;1;3;Hylo Open 2022;39;36;9;;;;Construccion;;;;;;
Malvika Bansod;"-14;11 (2)";14;7;1;2517300;5000;5;IND;ESP;Before;Malvika Bansod-Clara Azurmendi;Left handed;Right handed;Malvika Bansod;Clara Azurmendi;Rally Time;1;3;Hylo Open 2022;39;36;1;;;;Defence;;;;;;
Clara Azurmendi;"-14;-12 (1)";14;8;4;2522500;5000;5;IND;ESP;Before;Malvika Bansod-Clara Azurmendi;Left handed;Right handed;Malvika Bansod;Clara Azurmendi;Rally Time;1;3;Hylo Open 2022;39;36;4;;;;Construccion;;;;;;
Malvika Bansod;"-14;56 (6)";14;9;9;2522500;5000;5;IND;ESP;Before;Malvika Bansod-Clara Azurmendi;Left handed;Right handed;Malvika Bansod;Clara Azurmendi;Rally Time;1;3;Hylo Open 2022;39;36;9;;;;Defence;;;;;;
Clara Azurmendi;"-15;-56 (4)";14;10;12;2524733;5000;5;IND;ESP;Before;Malvika Bansod-Clara Azurmendi;Left handed;Right handed;Malvika Bansod;Clara Azurmendi;Rally Time;1;3;Hylo Open 2022;39;36;12;;;;Construccion;;;;;;
Malvika Bansod;"-19;55 (1)";14;11;Out;2524733;5000;5;IND;ESP;Before;Malvika Bansod-Clara Azurmendi;Left handed;Right handed;Malvika Bansod;Clara Azurmendi;Rally Time;1;3;Hylo Open 2022;39;36;OUT SIDE;;;;Construccion;Unforced Clara Azurmendi;;;;;
Clara Azurmendi;Rest Time (89);14;;;2529566;104700;5;IND;ESP;Before;Malvika Bansod-Clara Azurmendi;Left handed;Right handed;Malvika Bansod;Clara Azurmendi;;1;3;Hylo Open 2022;39;36;;;;;;;Rest Time;;;;
Clara Azurmendi;Rally Time (90);15;;;2634266;4800;5;IND;ESP;After;Malvika Bansod-Clara Azurmendi;Left handed;Right handed;Malvika Bansod;Clara Azurmendi;Rally Time;1;3;Hylo Open 2022;39;36;;;;;;;;;;;
Malvika Bansod;"2;-27 (2)";15;1;6;2632266;5000;5;IND;ESP;After;Malvika Bansod-Clara Azurmendi;Left handed;Right handed;Malvika Bansod;Clara Azurmendi;Rally Time;1;3;Hylo Open 2022;39;36;6;Malvika Bansod;Forehand long service;9;Construccion;;;;;;
Clara Azurmendi;"-2;54 (1)";15;2;10;2634600;5000;5;IND;ESP;After;Malvika Bansod-Clara Azurmendi;Left handed;Right handed;Malvika Bansod;Clara Azurmendi;Rally Time;1;3;Hylo Open 2022;39;36;10;;;;Attack;;;;;;
Malvika Bansod;"-3;-40 (2)";15;3;7;2634633;5000;5;IND;ESP;After;Malvika Bansod-Clara Azurmendi;Left handed;Right handed;Malvika Bansod;Clara Azurmendi;Rally Time;1;3;Hylo Open 2022;39;36;7;;;;Defence;;;;;;
Clara Azurmendi;"10;13 (3)";15;4;4;2635133;5000;5;IND;ESP;After;Malvika Bansod-Clara Azurmendi;Left handed;Right handed;Malvika Bansod;Clara Azurmendi;Rally Time;1;3;Hylo Open 2022;39;36;4;;;;Construccion;;;;;;
Malvika Bansod;"19;-55 (1)";15;5;Out;2635133;5000;5;IND;ESP;After;Malvika Bansod-Clara Azurmendi;Left handed;Right handed;Malvika Bansod;Clara Azurmendi;Rally Time;1;3;Hylo Open 2022;39;36;OUT SIDE;;;;Construccion;Unforced Clara Azurmendi;;;;;
Clara Azurmendi;Rest Time (90);15;;;2639066;12033;5;IND;ESP;After;Malvika Bansod-Clara Azurmendi;Left handed;Right handed;Malvika Bansod;Clara Azurmendi;;1;3;Hylo Open 2022;39;36;;;;;;;Rest Time;;;;
Clara Azurmendi;Rally Time (91);16;;;2651100;15800;5;IND;ESP;After;Malvika Bansod-Clara Azurmendi;Left handed;Right handed;Malvika Bansod;Clara Azurmendi;Rally Time;1;3;Hylo Open 2022;39;36;;;;;;;;;;;
Malvika Bansod;"-2;-27 (1)";16;1;7;2649100;5000;5;IND;ESP;After;Malvika Bansod-Clara Azurmendi;Left handed;Right handed;Malvika Bansod;Clara Azurmendi;Rally Time;1;3;Hylo Open 2022;39;36;7;Malvika Bansod;Forehand long service;10;Construccion;;;;;;
Clara Azurmendi;"10;54 (5)";16;2;12;2651366;5000;5;IND;ESP;After;Malvika Bansod-Clara Azurmendi;Left handed;Right handed;Malvika Bansod;Clara Azurmendi;Rally Time;1;3;Hylo Open 2022;39;36;12;;;;Construccion;;;;;;
Malvika Bansod;"11;-26 (1)";16;3;5;2651366;5000;5;IND;ESP;After;Malvika Bansod-Clara Azurmendi;Left handed;Right handed;Malvika Bansod;Clara Azurmendi;Rally Time;1;3;Hylo Open 2022;39;36;5;;;;Defence;;;;;;
Clara Azurmendi;"13;8 (3)";16;4;4;2652233;5000;5;IND;ESP;After;Malvika Bansod-Clara Azurmendi;Left handed;Right handed;Malvika Bansod;Clara Azurmendi;Rally Time;1;3;Hylo Open 2022;39;36;4;;;;Construccion;;;;;;
Malvika Bansod;"3;-13 (1)";16;5;2;2652233;5000;5;IND;ESP;After;Malvika Bansod-Clara Azurmendi;Left handed;Right handed;Malvika Bansod;Clara Azurmendi;Rally Time;1;3;Hylo Open 2022;39;36;2;;;;Defence;;;;;;
Clara Azurmendi;"14;56 (4)";16;6;12;2654533;5000;5;IND;ESP;After;Malvika Bansod-Clara Azurmendi;Left handed;Right handed;Malvika Bansod;Clara Azurmendi;Rally Time;1;3;Hylo Open 2022;39;36;12;;;;Construccion;;;;;;
Malvika Bansod;"14;-56 (5)";16;7;9;2654533;5000;5;IND;ESP;After;Malvika Bansod-Clara Azurmendi;Left handed;Right handed;Malvika Bansod;Clara Azurmendi;Rally Time;1;3;Hylo Open 2022;39;36;9;;;;Defence;;;;;;
Clara Azurmendi;"12;15 (1)";16;8;4;2656533;5000;5;IND;ESP;After;Malvika Bansod-Clara Azurmendi;Left handed;Right handed;Malvika Bansod;Clara Azurmendi;Rally Time;1;3;Hylo Open 2022;39;36;4;;;;Defence;;;;;;
Malvika Bansod;"-10;-55 (5)";16;9;12;2657366;5000;5;IND;ESP;After;Malvika Bansod-Clara Azurmendi;Left handed;Right handed;Malvika Bansod;Clara Azurmendi;Rally Time;1;3;Hylo Open 2022;39;36;12;;;;Construccion;;;;;;
Clara Azurmendi;"-15;55 (9)";16;10;9;2657366;5000;5;IND;ESP;After;Malvika Bansod-Clara Azurmendi;Left handed;Right handed;Malvika Bansod;Clara Azurmendi;Rally Time;1;3;Hylo Open 2022;39;36;9;;;;Construccion;;;;;;
Malvika Bansod;"11;-15 (2)";16;11;1;2657366;5000;5;IND;ESP;After;Malvika Bansod-Clara Azurmendi;Left handed;Right handed;Malvika Bansod;Clara Azurmendi;Rally Time;1;3;Hylo Open 2022;39;36;1;;;;Construccion;;;;;;
Clara Azurmendi;"11;11 (3)";16;12;4;2657366;5000;5;IND;ESP;After;Malvika Bansod-Clara Azurmendi;Left handed;Right handed;Malvika Bansod;Clara Azurmendi;Rally Time;1;3;Hylo Open 2022;39;36;4;;;;Defence;;;;;;
Malvika Bansod;"13;-56 (8)";16;13;9;2661766;5000;5;IND;ESP;After;Malvika Bansod-Clara Azurmendi;Left handed;Right handed;Malvika Bansod;Clara Azurmendi;Rally Time;1;3;Hylo Open 2022;39;36;9;;;;Construccion;;;;;;
Clara Azurmendi;"-12;13 (1)";16;14;1;2661766;5000;5;IND;ESP;After;Malvika Bansod-Clara Azurmendi;Left handed;Right handed;Malvika Bansod;Clara Azurmendi;Rally Time;1;3;Hylo Open 2022;39;36;1;;;;Defence;;;;;;
Malvika Bansod;"-3;1 (3)";16;15;2;2664066;5000;5;IND;ESP;After;Malvika Bansod-Clara Azurmendi;Left handed;Right handed;Malvika Bansod;Clara Azurmendi;Rally Time;1;3;Hylo Open 2022;39;36;NET;;;;Construccion;Error Clara Azurmendi;;;;;
Clara Azurmendi;Rest Time (91);16;;;2666900;12800;5;IND;ESP;After;Malvika Bansod-Clara Azurmendi;Left handed;Right handed;Malvika Bansod;Clara Azurmendi;;1;3;Hylo Open 2022;39;36;;;;;;;Rest Time;;;;
Clara Azurmendi;Rally Time (92);17;;;2679700;13233;5;IND;ESP;After;Malvika Bansod-Clara Azurmendi;Left handed;Right handed;Malvika Bansod;Clara Azurmendi;Rally Time;1;3;Hylo Open 2022;39;36;;;;;;;;;;;
Malvika Bansod;"2;-27 (3)";17;1;6;2677700;5000;5;IND;ESP;After;Malvika Bansod-Clara Azurmendi;Left handed;Right handed;Malvika Bansod;Clara Azurmendi;Rally Time;1;3;Hylo Open 2022;39;36;6;Malvika Bansod;Forehand long service;10;Construccion;;;;;;
Clara Azurmendi;"-8;54 (3)";17;2;9;2680033;5000;5;IND;ESP;After;Malvika Bansod-Clara Azurmendi;Left handed;Right handed;Malvika Bansod;Clara Azurmendi;Rally Time;1;3;Hylo Open 2022;39;36;9;;;;Construccion;;;;;;
Malvika Bansod;"-3;-36 (1)";17;3;7;2680033;5000;5;IND;ESP;After;Malvika Bansod-Clara Azurmendi;Left handed;Right handed;Malvika Bansod;Clara Azurmendi;Rally Time;1;3;Hylo Open 2022;39;36;7;;;;Construccion;;;;;;
Clara Azurmendi;"11;12 (2)";17;4;4;2680033;5000;5;IND;ESP;After;Malvika Bansod-Clara Azurmendi;Left handed;Right handed;Malvika Bansod;Clara Azurmendi;Rally Time;1;3;Hylo Open 2022;39;36;4;;;;Defence;;;;;;
Malvika Bansod;"12;-55 (2)";17;5;9;2681733;5000;5;IND;ESP;After;Malvika Bansod-Clara Azurmendi;Left handed;Right handed;Malvika Bansod;Clara Azurmendi;Rally Time;1;3;Hylo Open 2022;39;36;9;;;;Construccion;;;;;;
Clara Azurmendi;"14;55 (13)";17;6;12;2681733;5000;5;IND;ESP;After;Malvika Bansod-Clara Azurmendi;Left handed;Right handed;Malvika Bansod;Clara Azurmendi;Rally Time;1;3;Hylo Open 2022;39;36;12;;;;Defence;;;;;;
Malvika Bansod;"12;-54 (1)";17;7;9;2684033;5000;5;IND;ESP;After;Malvika Bansod-Clara Azurmendi;Left handed;Right handed;Malvika Bansod;Clara Azurmendi;Rally Time;1;3;Hylo Open 2022;39;36;9;;;;Attack;;;;;;
Clara Azurmendi;"3;38 (1)";17;8;7;2686000;5000;5;IND;ESP;After;Malvika Bansod-Clara Azurmendi;Left handed;Right handed;Malvika Bansod;Clara Azurmendi;Rally Time;1;3;Hylo Open 2022;39;36;7;;;;Defence;;;;;;
Malvika Bansod;"10;-15 (1)";17;9;1;2686400;5000;5;IND;ESP;After;Malvika Bansod-Clara Azurmendi;Left handed;Right handed;Malvika Bansod;Clara Azurmendi;Rally Time;1;3;Hylo Open 2022;39;36;1;;;;Construccion;;;;;;
Clara Azurmendi;"-14;55 (15)";17;10;9;2686400;5000;5;IND;ESP;After;Malvika Bansod-Clara Azurmendi;Left handed;Right handed;Malvika Bansod;Clara Azurmendi;Rally Time;1;3;Hylo Open 2022;39;36;9;;;;Defence;;;;;;
Malvika Bansod;"-13;-12 (1)";17;11;4;2688666;5000;5;IND;ESP;After;Malvika Bansod-Clara Azurmendi;Left handed;Right handed;Malvika Bansod;Clara Azurmendi;Rally Time;1;3;Hylo Open 2022;39;36;4;;;;Defence;;;;;;
Clara Azurmendi;"-19;14 (1)";17;12;Out;2689566;5000;5;IND;ESP;After;Malvika Bansod-Clara Azurmendi;Left handed;Right handed;Malvika Bansod;Clara Azurmendi;Rally Time;1;3;Hylo Open 2022;39;36;OUT SIDE;;;;Construccion;Error Malvika Bansod;;;;;
Clara Azurmendi;Rest Time (92);17;;;2692933;13066;5;IND;ESP;After;Malvika Bansod-Clara Azurmendi;Left handed;Right handed;Malvika Bansod;Clara Azurmendi;;1;3;Hylo Open 2022;39;36;;;;;;;Rest Time;;;;
Clara Azurmendi;Rally Time (93);18;;;2706000;8066;5;IND;ESP;After;Malvika Bansod-Clara Azurmendi;Left handed;Right handed;Malvika Bansod;Clara Azurmendi;Rally Time;1;3;Hylo Open 2022;39;36;;;;;;;;;;;
Clara Azurmendi;"2;25 (11)";18;1;7;2704000;5000;5;IND;ESP;After;Malvika Bansod-Clara Azurmendi;Left handed;Right handed;Malvika Bansod;Clara Azurmendi;Rally Time;1;3;Hylo Open 2022;39;36;7;Clara Azurmendi;Backhand flick;10;Construccion;;;;;;
Malvika Bansod;"-9;-54 (3)";18;2;12;2705300;5000;5;IND;ESP;After;Malvika Bansod-Clara Azurmendi;Left handed;Right handed;Malvika Bansod;Clara Azurmendi;Rally Time;1;3;Hylo Open 2022;39;36;12;;;;Attack;;;;;;
Clara Azurmendi;"3;37 (3)";18;3;7;2705900;5000;5;IND;ESP;After;Malvika Bansod-Clara Azurmendi;Left handed;Right handed;Malvika Bansod;Clara Azurmendi;Rally Time;1;3;Hylo Open 2022;39;36;7;;;;Defence;;;;;;
Malvika Bansod;"-10;-55 (6)";18;4;12;2705966;5000;5;IND;ESP;After;Malvika Bansod-Clara Azurmendi;Left handed;Right handed;Malvika Bansod;Clara Azurmendi;Rally Time;1;3;Hylo Open 2022;39;36;12;;;;Attack;;;;;;
Clara Azurmendi;"4;38 (3)";18;5;7;2706733;5000;5;IND;ESP;After;Malvika Bansod-Clara Azurmendi;Left handed;Right handed;Malvika Bansod;Clara Azurmendi;Rally Time;1;3;Hylo Open 2022;39;36;7;;;;Defence;;;;;;
Malvika Bansod;"11;-54 (3)";18;6;9;2707333;5000;5;IND;ESP;After;Malvika Bansod-Clara Azurmendi;Left handed;Right handed;Malvika Bansod;Clara Azurmendi;Rally Time;1;3;Hylo Open 2022;39;36;9;;;;Construccion;;;;;;
Clara Azurmendi;"12;56 (1)";18;7;12;2707333;5000;5;IND;ESP;After;Malvika Bansod-Clara Azurmendi;Left handed;Right handed;Malvika Bansod;Clara Azurmendi;Rally Time;1;3;Hylo Open 2022;39;36;12;;;;Attack;;;;;;
Malvika Bansod;"-3;-37 (1)";18;8;7;2709366;5000;5;IND;ESP;After;Malvika Bansod-Clara Azurmendi;Left handed;Right handed;Malvika Bansod;Clara Azurmendi;Rally Time;1;3;Hylo Open 2022;39;36;7;;;;Defence;;;;;;
