Jugador del golpeo;Nombre;Rally;Stroke;Zone;Posición;Duración;#Rounds;Country Player1;Country Player2;Interval;Match;Play R or L Player1;Play R or L Player2;Player1;Player2;Rally Time;Round;Set;Tournament;WR Player1;WR Player2;Field Position;Player on C1;Type of service;Zona de C1;Game Phase;Rally Outcome;Rest Time;Tipo de recepcion;Reves;Barrido Fuerte;Match Duration
Leonice Huet;"-14;-55 (4)";30;22;12;1173200;4000;5;UKR;FRA;After;Maria Ulitina-Leonice Huet;Right handed;Right handed;Maria Ulitina;Leonice Huet;Rally Time;1;1;Indonesia Master 2021;84;69;12;;;;Construccion;;;;;;
Maria Ulitina;"13;55 (4)";30;23;12;1173200;4000;5;UKR;FRA;After;Maria Ulitina-Leonice Huet;Right handed;Right handed;Maria Ulitina;Leonice Huet;Rally Time;1;1;Indonesia Master 2021;84;69;12;;;;Attack;;;;;;
Leonice Huet;"19;-41 (1)";30;24;Out;1176760;4000;5;UKR;FRA;After;Maria Ulitina-Leonice Huet;Right handed;Right handed;Maria Ulitina;Leonice Huet;Rally Time;1;1;Indonesia Master 2021;84;69;OUT SIDE;;;;Construccion;Unforced Maria Ulitina;;;;;
Leonice Huet;Rest Time (30);30;;;1179560;25560;5;UKR;FRA;After;Maria Ulitina-Leonice Huet;Right handed;Right handed;Maria Ulitina;Leonice Huet;;1;1;Indonesia Master 2021;84;69;;;;;;;Rest Time;;;;
Leonice Huet;Rally Time (31);31;;;1205120;7120;5;UKR;FRA;After;Maria Ulitina-Leonice Huet;Right handed;Right handed;Maria Ulitina;Leonice Huet;Rally Time;1;1;Indonesia Master 2021;84;69;;;;;;;;;;;
Leonice Huet;"-2;-25 (5)";31;1;7;1203120;4000;5;UKR;FRA;After;Maria Ulitina-Leonice Huet;Right handed;Right handed;Maria Ulitina;Leonice Huet;Rally Time;1;1;Indonesia Master 2021;84;69;7;Leonice Huet;Forehand short service;3;Construccion;;;;;;
Maria Ulitina;"10;16 (1)";31;2;4;1204080;4000;5;UKR;FRA;After;Maria Ulitina-Leonice Huet;Right handed;Right handed;Maria Ulitina;Leonice Huet;Rally Time;1;1;Indonesia Master 2021;84;69;4;;;;Construccion;;;Finta;;;
Leonice Huet;"12;-11 (1)";31;3;1;1204240;4000;5;UKR;FRA;After;Maria Ulitina-Leonice Huet;Right handed;Right handed;Maria Ulitina;Leonice Huet;Rally Time;1;1;Indonesia Master 2021;84;69;1;;;;Defence;;;;;;
Maria Ulitina;"13;55 (5)";31;4;12;1205240;4000;5;UKR;FRA;After;Maria Ulitina-Leonice Huet;Right handed;Right handed;Maria Ulitina;Leonice Huet;Rally Time;1;1;Indonesia Master 2021;84;69;12;;;;Construccion;;;;;;
Leonice Huet;"12;-55 (4)";31;5;9;1205240;4000;5;UKR;FRA;After;Maria Ulitina-Leonice Huet;Right handed;Right handed;Maria Ulitina;Leonice Huet;Rally Time;1;1;Indonesia Master 2021;84;69;9;;;;Attack;;;;;;
Maria Ulitina;"-4;37 (1)";31;6;6;1207720;4000;5;UKR;FRA;After;Maria Ulitina-Leonice Huet;Right handed;Right handed;Maria Ulitina;Leonice Huet;Rally Time;1;1;Indonesia Master 2021;84;69;6;;;;Defence;;;;;;
Leonice Huet;"-11;-15 (1)";31;7;4;1207760;4000;5;UKR;FRA;After;Maria Ulitina-Leonice Huet;Right handed;Right handed;Maria Ulitina;Leonice Huet;Rally Time;1;1;Indonesia Master 2021;84;69;4;;;;Construccion;;;;;;
Maria Ulitina;"19;15 (1)";31;8;Out;1207760;4000;5;UKR;FRA;After;Maria Ulitina-Leonice Huet;Right handed;Right handed;Maria Ulitina;Leonice Huet;Rally Time;1;1;Indonesia Master 2021;84;69;OUT SIDE;;;;Construccion;Unforced Leonice Huet;;;;;
Maria Ulitina;Rest Time (31);31;;;1212240;20000;5;UKR;FRA;After;Maria Ulitina-Leonice Huet;Right handed;Right handed;Maria Ulitina;Leonice Huet;;1;1;Indonesia Master 2021;84;69;;;;;;;Rest Time;;;;
Maria Ulitina;Rally Time (32);32;;;1232240;5480;5;UKR;FRA;After;Maria Ulitina-Leonice Huet;Right handed;Right handed;Maria Ulitina;Leonice Huet;Rally Time;1;1;Indonesia Master 2021;84;69;;;;;;;;;;;
Maria Ulitina;"-2;26 (1)";32;1;6;1230240;4000;5;UKR;FRA;After;Maria Ulitina-Leonice Huet;Right handed;Right handed;Maria Ulitina;Leonice Huet;Rally Time;1;1;Indonesia Master 2021;84;69;6;Maria Ulitina;Forehand short service;6;Construccion;;;;;;
Leonice Huet;"5;-17 (1)";32;2;2;1231680;4000;5;UKR;FRA;After;Maria Ulitina-Leonice Huet;Right handed;Right handed;Maria Ulitina;Leonice Huet;Rally Time;1;1;Indonesia Master 2021;84;69;2;;;;Construccion;;;;;;
Maria Ulitina;"14;54 (9)";32;3;12;1231680;4000;5;UKR;FRA;After;Maria Ulitina-Leonice Huet;Right handed;Right handed;Maria Ulitina;Leonice Huet;Rally Time;1;1;Indonesia Master 2021;84;69;12;;;;Construccion;;;;;;
Leonice Huet;"-14;-27 (1)";32;4;8;1231680;4000;5;UKR;FRA;After;Maria Ulitina-Leonice Huet;Right handed;Right handed;Maria Ulitina;Leonice Huet;Rally Time;1;1;Indonesia Master 2021;84;69;8;;;;Defence;;;;;;
Maria Ulitina;"-14;35 (2)";32;5;5;1233240;4000;5;UKR;FRA;After;Maria Ulitina-Leonice Huet;Right handed;Right handed;Maria Ulitina;Leonice Huet;Rally Time;1;1;Indonesia Master 2021;84;69;5;;;;Construccion;;;;;;
Leonice Huet;"-14;-54 (1)";32;6;12;1233240;4000;5;UKR;FRA;After;Maria Ulitina-Leonice Huet;Right handed;Right handed;Maria Ulitina;Leonice Huet;Rally Time;1;1;Indonesia Master 2021;84;69;12;;;;Attack;;;;;;
Maria Ulitina;"3;29 (1)";32;7;7;1235360;4000;5;UKR;FRA;After;Maria Ulitina-Leonice Huet;Right handed;Right handed;Maria Ulitina;Leonice Huet;Rally Time;1;1;Indonesia Master 2021;84;69;7;;;;Construccion;Winner Leonice Huet;;;;;
Leonice Huet;Rest Time (32);32;;;1237720;45440;5;UKR;FRA;After;Maria Ulitina-Leonice Huet;Right handed;Right handed;Maria Ulitina;Leonice Huet;;1;1;Indonesia Master 2021;84;69;;;;;;;Rest Time;;;;
Leonice Huet;Rally Time (33);33;;;1283160;2600;5;UKR;FRA;After;Maria Ulitina-Leonice Huet;Right handed;Right handed;Maria Ulitina;Leonice Huet;Rally Time;1;1;Indonesia Master 2021;84;69;;;;;;;;;;;
Leonice Huet;"3;-26 (1)";33;1;6;1281160;4000;5;UKR;FRA;After;Maria Ulitina-Leonice Huet;Right handed;Right handed;Maria Ulitina;Leonice Huet;Rally Time;1;1;Indonesia Master 2021;84;69;6;Leonice Huet;Forehand short service;5;Construccion;;;;;;
Maria Ulitina;"-3;16 (3)";33;2;2;1282200;4000;5;UKR;FRA;After;Maria Ulitina-Leonice Huet;Right handed;Right handed;Maria Ulitina;Leonice Huet;Rally Time;1;1;Indonesia Master 2021;84;69;2;;;;Construccion;;;Finta;;;
Leonice Huet;"15;-55 (3)";33;3;9;1282320;4000;5;UKR;FRA;After;Maria Ulitina-Leonice Huet;Right handed;Right handed;Maria Ulitina;Leonice Huet;Rally Time;1;1;Indonesia Master 2021;84;69;9;;;;Construccion;Winner Maria Ulitina;;;;;
Maria Ulitina;Rest Time (33);33;;;1285760;15920;5;UKR;FRA;After;Maria Ulitina-Leonice Huet;Right handed;Right handed;Maria Ulitina;Leonice Huet;;1;1;Indonesia Master 2021;84;69;;;;;;;Rest Time;;;;
Maria Ulitina;Rally Time (34);34;;;1301680;5560;5;UKR;FRA;After;Maria Ulitina-Leonice Huet;Right handed;Right handed;Maria Ulitina;Leonice Huet;Rally Time;1;1;Indonesia Master 2021;84;69;;;;;;;;;;;
Maria Ulitina;"2;25 (5)";34;1;7;1299680;4000;5;UKR;FRA;After;Maria Ulitina-Leonice Huet;Right handed;Right handed;Maria Ulitina;Leonice Huet;Rally Time;1;1;Indonesia Master 2021;84;69;7;Maria Ulitina;Forehand long service;10;Construccion;;;;;;
Leonice Huet;"-9;-55 (2)";34;2;12;1301720;4000;5;UKR;FRA;After;Maria Ulitina-Leonice Huet;Right handed;Right handed;Maria Ulitina;Leonice Huet;Rally Time;1;1;Indonesia Master 2021;84;69;12;;;;Attack;;;;;;
Maria Ulitina;"-13;33 (1)";34;3;5;1302200;4000;5;UKR;FRA;After;Maria Ulitina-Leonice Huet;Right handed;Right handed;Maria Ulitina;Leonice Huet;Rally Time;1;1;Indonesia Master 2021;84;69;5;;;;Defence;;;;;;
Leonice Huet;"13;-17 (1)";34;4;1;1302320;4000;5;UKR;FRA;After;Maria Ulitina-Leonice Huet;Right handed;Right handed;Maria Ulitina;Leonice Huet;Rally Time;1;1;Indonesia Master 2021;84;69;1;;;;Construccion;;;;;;
Maria Ulitina;"14;53 (1)";34;5;12;1302320;4000;5;UKR;FRA;After;Maria Ulitina-Leonice Huet;Right handed;Right handed;Maria Ulitina;Leonice Huet;Rally Time;1;1;Indonesia Master 2021;84;69;12;;;;Defence;;;;;;
Leonice Huet;"11;-6 (1)";34;6;1;1304120;4000;5;UKR;FRA;After;Maria Ulitina-Leonice Huet;Right handed;Right handed;Maria Ulitina;Leonice Huet;Rally Time;1;1;Indonesia Master 2021;84;69;1;;;;Attack;;;;;;
Maria Ulitina;"-3;39 (1)";34;7;6;1304760;4000;5;UKR;FRA;After;Maria Ulitina-Leonice Huet;Right handed;Right handed;Maria Ulitina;Leonice Huet;Rally Time;1;1;Indonesia Master 2021;84;69;6;;;;Construccion;Winner Leonice Huet;;;;;
Leonice Huet;Rest Time (34);34;;;1307240;18560;5;UKR;FRA;After;Maria Ulitina-Leonice Huet;Right handed;Right handed;Maria Ulitina;Leonice Huet;;1;1;Indonesia Master 2021;84;69;;;;;;;Rest Time;;;;
Leonice Huet;Rally Time (35);35;;;1325800;24960;5;UKR;FRA;After;Maria Ulitina-Leonice Huet;Right handed;Right handed;Maria Ulitina;Leonice Huet;Rally Time;1;1;Indonesia Master 2021;84;69;;;;;;;;;;;
Leonice Huet;"-2;-25 (6)";35;1;7;1323800;4000;5;UKR;FRA;After;Maria Ulitina-Leonice Huet;Right handed;Right handed;Maria Ulitina;Leonice Huet;Rally Time;1;1;Indonesia Master 2021;84;69;7;Leonice Huet;Forehand short service;6;Construccion;;;;;;
Maria Ulitina;"5;19 (1)";35;2;3;1324680;4000;5;UKR;FRA;After;Maria Ulitina-Leonice Huet;Right handed;Right handed;Maria Ulitina;Leonice Huet;Rally Time;1;1;Indonesia Master 2021;84;69;3;;;;Construccion;;;;;;
Leonice Huet;"15;-55 (4)";35;3;9;1324680;4000;5;UKR;FRA;After;Maria Ulitina-Leonice Huet;Right handed;Right handed;Maria Ulitina;Leonice Huet;Rally Time;1;1;Indonesia Master 2021;84;69;9;;;;Defence;;;;Reves;;
Maria Ulitina;"-2;54 (1)";35;4;10;1325760;4000;5;UKR;FRA;After;Maria Ulitina-Leonice Huet;Right handed;Right handed;Maria Ulitina;Leonice Huet;Rally Time;1;1;Indonesia Master 2021;84;69;10;;;;Attack;;;;;;
Leonice Huet;"-14;-38 (1)";35;5;8;1327400;4000;5;UKR;FRA;After;Maria Ulitina-Leonice Huet;Right handed;Right handed;Maria Ulitina;Leonice Huet;Rally Time;1;1;Indonesia Master 2021;84;69;8;;;;Defence;;;;;;
Maria Ulitina;"-13;13 (1)";35;6;1;1327440;4000;5;UKR;FRA;After;Maria Ulitina-Leonice Huet;Right handed;Right handed;Maria Ulitina;Leonice Huet;Rally Time;1;1;Indonesia Master 2021;84;69;1;;;;Defence;;;;;;
Leonice Huet;"-14;-8 (2)";35;7;4;1328560;4000;5;UKR;FRA;After;Maria Ulitina-Leonice Huet;Right handed;Right handed;Maria Ulitina;Leonice Huet;Rally Time;1;1;Indonesia Master 2021;84;69;4;;;;Defence;;;;;;
Maria Ulitina;"-10;56 (2)";35;8;9;1329480;4000;5;UKR;FRA;After;Maria Ulitina-Leonice Huet;Right handed;Right handed;Maria Ulitina;Leonice Huet;Rally Time;1;1;Indonesia Master 2021;84;69;9;;;;Construccion;;;;;;
Leonice Huet;"-12;-55 (1)";35;9;12;1329480;4000;5;UKR;FRA;After;Maria Ulitina-Leonice Huet;Right handed;Right handed;Maria Ulitina;Leonice Huet;Rally Time;1;1;Indonesia Master 2021;84;69;12;;;;Construccion;;;;;;
Maria Ulitina;"10;54 (1)";35;10;12;1329480;4000;5;UKR;FRA;After;Maria Ulitina-Leonice Huet;Right handed;Right handed;Maria Ulitina;Leonice Huet;Rally Time;1;1;Indonesia Master 2021;84;69;12;;;;Construccion;;;;;;
Leonice Huet;"11;-16 (2)";35;11;1;1329480;4000;5;UKR;FRA;After;Maria Ulitina-Leonice Huet;Right handed;Right handed;Maria Ulitina;Leonice Huet;Rally Time;1;1;Indonesia Master 2021;84;69;1;;;;Defence;;;;;;
Maria Ulitina;"13;56 (2)";35;12;12;1333800;4000;5;UKR;FRA;After;Maria Ulitina-Leonice Huet;Right handed;Right handed;Maria Ulitina;Leonice Huet;Rally Time;1;1;Indonesia Master 2021;84;69;12;;;;Construccion;;;;;;
Leonice Huet;"12;-55 (5)";35;13;9;1333800;4000;5;UKR;FRA;After;Maria Ulitina-Leonice Huet;Right handed;Right handed;Maria Ulitina;Leonice Huet;Rally Time;1;1;Indonesia Master 2021;84;69;9;;;;Defence;;;;;;
Maria Ulitina;"12;9 (1)";35;14;4;1336880;4000;5;UKR;FRA;After;Maria Ulitina-Leonice Huet;Right handed;Right handed;Maria Ulitina;Leonice Huet;Rally Time;1;1;Indonesia Master 2021;84;69;4;;;;Defence;;;;;;
Leonice Huet;"12;-9 (1)";35;15;1;1337160;4000;5;UKR;FRA;After;Maria Ulitina-Leonice Huet;Right handed;Right handed;Maria Ulitina;Leonice Huet;Rally Time;1;1;Indonesia Master 2021;84;69;1;;;;Construccion;;;;;;
Maria Ulitina;"13;56 (3)";35;16;12;1337160;4000;5;UKR;FRA;After;Maria Ulitina-Leonice Huet;Right handed;Right handed;Maria Ulitina;Leonice Huet;Rally Time;1;1;Indonesia Master 2021;84;69;12;;;;Defence;;;;;;
Leonice Huet;"-4;-55 (1)";35;17;11;1339120;4000;5;UKR;FRA;After;Maria Ulitina-Leonice Huet;Right handed;Right handed;Maria Ulitina;Leonice Huet;Rally Time;1;1;Indonesia Master 2021;84;69;11;;;;Defence;;;;;;
Maria Ulitina;"12;55 (2)";35;18;12;1340040;4000;5;UKR;FRA;After;Maria Ulitina-Leonice Huet;Right handed;Right handed;Maria Ulitina;Leonice Huet;Rally Time;1;1;Indonesia Master 2021;84;69;12;;;;Construccion;;;;;;
Leonice Huet;"-12;-55 (2)";35;19;12;1340040;4000;5;UKR;FRA;After;Maria Ulitina-Leonice Huet;Right handed;Right handed;Maria Ulitina;Leonice Huet;Rally Time;1;1;Indonesia Master 2021;84;69;"12;4";;;;Defence;;;;;;
Maria Ulitina;"-12;-55 (3)";35;20;12;1343640;4000;5;UKR;FRA;After;Maria Ulitina-Leonice Huet;Right handed;Right handed;Maria Ulitina;Leonice Huet;Rally Time;1;1;Indonesia Master 2021;84;69;12;;;;Construccion;;;;;;
Leonice Huet;"-15;37 (2)";35;21;5;1343640;4000;5;UKR;FRA;After;Maria Ulitina-Leonice Huet;Right handed;Right handed;Maria Ulitina;Leonice Huet;Rally Time;1;1;Indonesia Master 2021;84;69;5;;;;Defence;;;;;;
Maria Ulitina;"13;-15 (1)";35;22;1;1345480;4000;5;UKR;FRA;After;Maria Ulitina-Leonice Huet;Right handed;Right handed;Maria Ulitina;Leonice Huet;Rally Time;1;1;Indonesia Master 2021;84;69;1;;;;Defence;;;;;;
Leonice Huet;"9;62 (1)";35;23;12;1346480;4000;5;UKR;FRA;After;Maria Ulitina-Leonice Huet;Right handed;Right handed;Maria Ulitina;Leonice Huet;Rally Time;1;1;Indonesia Master 2021;84;69;OUT LENGTH;;;;Construccion;Error Leonice Huet;;;;;
Maria Ulitina;Rest Time (35);35;;;1350760;22760;5;UKR;FRA;After;Maria Ulitina-Leonice Huet;Right handed;Right handed;Maria Ulitina;Leonice Huet;;1;1;Indonesia Master 2021;84;69;;;;;;;Rest Time;;;;
Maria Ulitina;Rally Time (36);36;;;1373520;8760;5;UKR;FRA;After;Maria Ulitina-Leonice Huet;Right handed;Right handed;Maria Ulitina;Leonice Huet;Rally Time;1;1;Indonesia Master 2021;84;69;;;;;;;;;;;
Maria Ulitina;"-2;25 (3)";36;1;6;1371520;4000;5;UKR;FRA;After;Maria Ulitina-Leonice Huet;Right handed;Right handed;Maria Ulitina;Leonice Huet;Rally Time;1;1;Indonesia Master 2021;84;69;6;Maria Ulitina;Forehand long service;9;Construccion;;;;;;
Leonice Huet;"3;-55 (1)";36;2;10;1373400;4000;5;UKR;FRA;After;Maria Ulitina-Leonice Huet;Right handed;Right handed;Maria Ulitina;Leonice Huet;Rally Time;1;1;Indonesia Master 2021;84;69;10;;;;Construccion;;;;;;
Maria Ulitina;"-14;56 (3)";36;3;9;1373400;4000;5;UKR;FRA;After;Maria Ulitina-Leonice Huet;Right handed;Right handed;Maria Ulitina;Leonice Huet;Rally Time;1;1;Indonesia Master 2021;84;69;9;;;;Defence;;;;;;
Leonice Huet;"-4;-55 (2)";36;4;11;1374440;4000;5;UKR;FRA;After;Maria Ulitina-Leonice Huet;Right handed;Right handed;Maria Ulitina;Leonice Huet;Rally Time;1;1;Indonesia Master 2021;84;69;11;;;;Construccion;;;;;;
Maria Ulitina;"-13;16 (1)";36;5;1;1374440;4000;5;UKR;FRA;After;Maria Ulitina-Leonice Huet;Right handed;Right handed;Maria Ulitina;Leonice Huet;Rally Time;1;1;Indonesia Master 2021;84;69;1;;;;Defence;;;;;;
Leonice Huet;"14;-15 (1)";36;6;1;1376760;4000;5;UKR;FRA;After;Maria Ulitina-Leonice Huet;Right handed;Right handed;Maria Ulitina;Leonice Huet;Rally Time;1;1;Indonesia Master 2021;84;69;1;;;;Defence;;;;;;
Maria Ulitina;"11;56 (3)";36;7;12;1377800;4000;5;UKR;FRA;After;Maria Ulitina-Leonice Huet;Right handed;Right handed;Maria Ulitina;Leonice Huet;Rally Time;1;1;Indonesia Master 2021;84;69;12;;;;Construccion;;;;;;
Leonice Huet;"-4;1 (3)";36;8;2;1377800;4000;5;UKR;FRA;After;Maria Ulitina-Leonice Huet;Right handed;Right handed;Maria Ulitina;Leonice Huet;Rally Time;1;1;Indonesia Master 2021;84;69;NET;;;;Construccion;Unforced Maria Ulitina;;;;;
Leonice Huet;Rest Time (36);36;;;1382280;23600;5;UKR;FRA;After;Maria Ulitina-Leonice Huet;Right handed;Right handed;Maria Ulitina;Leonice Huet;;1;1;Indonesia Master 2021;84;69;;;;;;;Rest Time;;;;
Leonice Huet;Rally Time (37);37;;;1405880;5840;5;UKR;FRA;After;Maria Ulitina-Leonice Huet;Right handed;Right handed;Maria Ulitina;Leonice Huet;Rally Time;1;1;Indonesia Master 2021;84;69;;;;;;;;;;;
Leonice Huet;"2;-25 (2)";37;1;6;1403880;4000;5;UKR;FRA;After;Maria Ulitina-Leonice Huet;Right handed;Right handed;Maria Ulitina;Leonice Huet;Rally Time;1;1;Indonesia Master 2021;84;69;6;Leonice Huet;Forehand flick;11;Construccion;;;;;;
Maria Ulitina;"-14;53 (2)";37;2;9;1405120;4000;5;UKR;FRA;After;Maria Ulitina-Leonice Huet;Right handed;Right handed;Maria Ulitina;Leonice Huet;Rally Time;1;1;Indonesia Master 2021;84;69;9;;;;Attack;;;;;;
Leonice Huet;"3;-36 (1)";37;3;6;1405120;4000;5;UKR;FRA;After;Maria Ulitina-Leonice Huet;Right handed;Right handed;Maria Ulitina;Leonice Huet;Rally Time;1;1;Indonesia Master 2021;84;69;6;;;;Defence;;;;;;
Maria Ulitina;"-3;13 (1)";37;4;2;1405640;4000;5;UKR;FRA;After;Maria Ulitina-Leonice Huet;Right handed;Right handed;Maria Ulitina;Leonice Huet;Rally Time;1;1;Indonesia Master 2021;84;69;2;;;;Construccion;;;;;;
Leonice Huet;"12;-12 (1)";37;5;1;1405640;4000;5;UKR;FRA;After;Maria Ulitina-Leonice Huet;Right handed;Right handed;Maria Ulitina;Leonice Huet;Rally Time;1;1;Indonesia Master 2021;84;69;1;;;;Construccion;;;;;;
Maria Ulitina;"13;9 (1)";37;6;4;1405640;4000;5;UKR;FRA;After;Maria Ulitina-Leonice Huet;Right handed;Right handed;Maria Ulitina;Leonice Huet;Rally Time;1;1;Indonesia Master 2021;84;69;4;;;;Defence;;;;;;
Leonice Huet;"-3;-4 (1)";37;7;3;1408280;4000;5;UKR;FRA;After;Maria Ulitina-Leonice Huet;Right handed;Right handed;Maria Ulitina;Leonice Huet;Rally Time;1;1;Indonesia Master 2021;84;69;3;;;;Attack;;;;;;
Maria Ulitina;"3;1 (1)";37;8;3;1408960;4000;5;UKR;FRA;After;Maria Ulitina-Leonice Huet;Right handed;Right handed;Maria Ulitina;Leonice Huet;Rally Time;1;1;Indonesia Master 2021;84;69;NET;;;;Construccion;Unforced Leonice Huet;;;;;
Maria Ulitina;Rest Time (37);37;;;1411720;30960;5;UKR;FRA;After;Maria Ulitina-Leonice Huet;Right handed;Right handed;Maria Ulitina;Leonice Huet;;1;1;Indonesia Master 2021;84;69;;;;;;;Rest Time;;;;
Maria Ulitina;Rally Time (38);38;;;1442680;12320;5;UKR;FRA;After;Maria Ulitina-Leonice Huet;Right handed;Right handed;Maria Ulitina;Leonice Huet;Rally Time;1;1;Indonesia Master 2021;84;69;;;;;;;;;;;
Maria Ulitina;"2;25 (6)";38;1;7;1440680;4000;5;UKR;FRA;After;Maria Ulitina-Leonice Huet;Right handed;Right handed;Maria Ulitina;Leonice Huet;Rally Time;1;1;Indonesia Master 2021;84;69;7;Maria Ulitina;Forehand long service;11;Construccion;;;;;;
Leonice Huet;"-15;-55 (2)";38;2;12;1442840;4000;5;UKR;FRA;After;Maria Ulitina-Leonice Huet;Right handed;Right handed;Maria Ulitina;Leonice Huet;Rally Time;1;1;Indonesia Master 2021;84;69;12;;;;Attack;;;;;;
Maria Ulitina;"-14;34 (1)";38;3;5;1443560;4000;5;UKR;FRA;After;Maria Ulitina-Leonice Huet;Right handed;Right handed;Maria Ulitina;Leonice Huet;Rally Time;1;1;Indonesia Master 2021;84;69;5;;;;Defence;;;;;;
Leonice Huet;"-14;-55 (5)";38;4;12;1443400;4000;5;UKR;FRA;After;Maria Ulitina-Leonice Huet;Right handed;Right handed;Maria Ulitina;Leonice Huet;Rally Time;1;1;Indonesia Master 2021;84;69;12;;;;Construccion;;;;;;
Maria Ulitina;"-14;12 (1)";38;5;1;1443400;4000;5;UKR;FRA;After;Maria Ulitina-Leonice Huet;Right handed;Right handed;Maria Ulitina;Leonice Huet;Rally Time;1;1;Indonesia Master 2021;84;69;1;;;;Defence;;;;;;
Leonice Huet;"-14;-55 (6)";38;6;12;1445800;4000;5;UKR;FRA;After;Maria Ulitina-Leonice Huet;Right handed;Right handed;Maria Ulitina;Leonice Huet;Rally Time;1;1;Indonesia Master 2021;84;69;12;;;;Construccion;;;;;;
Maria Ulitina;"-14;11 (2)";38;7;1;1445800;4000;5;UKR;FRA;After;Maria Ulitina-Leonice Huet;Right handed;Right handed;Maria Ulitina;Leonice Huet;Rally Time;1;1;Indonesia Master 2021;84;69;1;;;;Defence;;;;;;
Leonice Huet;"10;-8 (1)";38;8;1;1447920;4000;5;UKR;FRA;After;Maria Ulitina-Leonice Huet;Right handed;Right handed;Maria Ulitina;Leonice Huet;Rally Time;1;1;Indonesia Master 2021;84;69;1;;;;Construccion;;;;;;
Maria Ulitina;"14;53 (2)";38;9;12;1447920;4000;5;UKR;FRA;After;Maria Ulitina-Leonice Huet;Right handed;Right handed;Maria Ulitina;Leonice Huet;Rally Time;1;1;Indonesia Master 2021;84;69;12;;;;Defence;;;;;;
Leonice Huet;"13;-55 (7)";38;10;9;1449920;4000;5;UKR;FRA;After;Maria Ulitina-Leonice Huet;Right handed;Right handed;Maria Ulitina;Leonice Huet;Rally Time;1;1;Indonesia Master 2021;84;69;9;;;;Construccion;;;;;;
Maria Ulitina;"-10;12 (1)";38;11;1;1449920;4000;5;UKR;FRA;After;Maria Ulitina-Leonice Huet;Right handed;Right handed;Maria Ulitina;Leonice Huet;Rally Time;1;1;Indonesia Master 2021;84;69;1;;;;Defence;;;;;;
Leonice Huet;"-14;-15 (1)";38;12;4;1452000;4000;5;UKR;FRA;After;Maria Ulitina-Leonice Huet;Right handed;Right handed;Maria Ulitina;Leonice Huet;Rally Time;1;1;Indonesia Master 2021;84;69;4;;;;Construccion;Winner Maria Ulitina;;;;;
Leonice Huet;Rest Time (38);38;;;1455000;151920;5;UKR;FRA;After;Maria Ulitina-Leonice Huet;Right handed;Right handed;Maria Ulitina;Leonice Huet;;1;1;Indonesia Master 2021;84;69;;;;;;;Rest Time;;;;
Leonice Huet;Rally Time (39);1;;;1606920;7960;5;UKR;FRA;Before;Maria Ulitina-Leonice Huet;Right handed;Right handed;Maria Ulitina;Leonice Huet;Rally Time;1;2;Indonesia Master 2021;84;69;;;;;;;;;;;
Maria Ulitina;"-2;-25 (7)";1;1;7;1604920;4000;5;UKR;FRA;Before;Maria Ulitina-Leonice Huet;Right handed;Right handed;Maria Ulitina;Leonice Huet;Rally Time;1;2;Indonesia Master 2021;84;69;7;Maria Ulitina;Forehand long service;11;Construccion;;;;;;
Leonice Huet;"13;55 (6)";1;2;12;1607200;4000;5;UKR;FRA;Before;Maria Ulitina-Leonice Huet;Right handed;Right handed;Maria Ulitina;Leonice Huet;Rally Time;1;2;Indonesia Master 2021;84;69;12;;;;Construccion;;;;;;
Maria Ulitina;"-14;-15 (2)";1;3;4;1607200;4000;5;UKR;FRA;Before;Maria Ulitina-Leonice Huet;Right handed;Right handed;Maria Ulitina;Leonice Huet;Rally Time;1;2;Indonesia Master 2021;84;69;4;;;;Defence;;;;;;
Leonice Huet;"-14;9 (1)";1;4;1;1608080;4000;5;UKR;FRA;Before;Maria Ulitina-Leonice Huet;Right handed;Right handed;Maria Ulitina;Leonice Huet;Rally Time;1;2;Indonesia Master 2021;84;69;1;;;;Construccion;;;;;;
Maria Ulitina;"-15;-6 (2)";1;5;4;1608080;4000;5;UKR;FRA;Before;Maria Ulitina-Leonice Huet;Right handed;Right handed;Maria Ulitina;Leonice Huet;Rally Time;1;2;Indonesia Master 2021;84;69;4;;;;Defence;;;;;;
Leonice Huet;"12;6 (2)";1;6;4;1610040;4000;5;UKR;FRA;Before;Maria Ulitina-Leonice Huet;Right handed;Right handed;Maria Ulitina;Leonice Huet;Rally Time;1;2;Indonesia Master 2021;84;69;4;;;;Defence;;;;;;
Maria Ulitina;"10;-61 (1)";1;7;9;1611000;4000;5;UKR;FRA;Before;Maria Ulitina-Leonice Huet;Right handed;Right handed;Maria Ulitina;Leonice Huet;Rally Time;1;2;Indonesia Master 2021;84;69;OUT LENGTH;;;;Construccion;Error Leonice Huet;;;;;
Leonice Huet;Rest Time (39);1;;;1614880;14800;5;UKR;FRA;Before;Maria Ulitina-Leonice Huet;Right handed;Right handed;Maria Ulitina;Leonice Huet;;1;2;Indonesia Master 2021;84;69;;;;;;;Rest Time;;;;
Leonice Huet;Rally Time (40);2;;;1629680;9560;5;UKR;FRA;Before;Maria Ulitina-Leonice Huet;Right handed;Right handed;Maria Ulitina;Leonice Huet;Rally Time;1;2;Indonesia Master 2021;84;69;;;;;;;;;;;
