Jugador del golpeo;Nombre;Rally;Stroke;Zone;Posición;Duración;#Rounds;Country Player1;Country Player2;Interval;Match;Play R or L Player1;Play R or L Player2;Player1;Player2;Rally Time;Round;Set;Tournament;WR Player1;WR Player2;Field Position;Player on C1;Type of service;Zona de C1;Tipo de recepcion;Game Phase;Rally Outcome;Rest Time;Barrido Fuerte;Reves;Match Duration 
Line Christophersen;"-13;-41 (1)";22;6;8;2674440;4000;5;DEN;FRA;After;Line Christophersen-Leonice Huet;Right handed;Right handed;Line Christophersen;Leonice Huet;Rally Time;3;3;Denmark Master 2021;24;74;8;;;;;Attack;;;;;
Leonice Huet;"13;45 (1)";22;7;8;2677040;4000;5;DEN;FRA;After;Line Christophersen-Leonice Huet;Right handed;Right handed;Line Christophersen;Leonice Huet;Rally Time;3;3;Denmark Master 2021;24;74;8;;;;;Construccion;Winner Line Christophersen;;;;
Line Christophersen;Rest Time (87);22;;;2679720;14280;5;DEN;FRA;After;Line Christophersen-Leonice Huet;Right handed;Right handed;Line Christophersen;Leonice Huet;;3;3;Denmark Master 2021;24;74;;;;;;;;Rest Time;;;
Line Christophersen;Rally Time (88);23;;;2694000;15560;5;DEN;FRA;After;Line Christophersen-Leonice Huet;Right handed;Right handed;Line Christophersen;Leonice Huet;Rally Time;3;3;Denmark Master 2021;24;74;;;;;;;;;;;
Line Christophersen;"-2;-25 (10)";23;1;7;2692000;4000;5;DEN;FRA;After;Line Christophersen-Leonice Huet;Right handed;Right handed;Line Christophersen;Leonice Huet;Rally Time;3;3;Denmark Master 2021;24;74;7;Line Christophersen;Backhand short service;3;;Construccion;;;;;
Leonice Huet;"9;17 (2)";23;2;4;2692960;4000;5;DEN;FRA;After;Line Christophersen-Leonice Huet;Right handed;Right handed;Line Christophersen;Leonice Huet;Rally Time;3;3;Denmark Master 2021;24;74;4;;;;Modificada;Construccion;;;;;
Line Christophersen;"10;-6 (2)";23;3;1;2693000;4000;5;DEN;FRA;After;Line Christophersen-Leonice Huet;Right handed;Right handed;Line Christophersen;Leonice Huet;Rally Time;3;3;Denmark Master 2021;24;74;1;;;;;Defence;;;;;
Leonice Huet;"-11;56 (1)";23;4;9;2693760;4000;5;DEN;FRA;After;Line Christophersen-Leonice Huet;Right handed;Right handed;Line Christophersen;Leonice Huet;Rally Time;3;3;Denmark Master 2021;24;74;9;;;;;Construccion;;;;;
Line Christophersen;"-14;-34 (1)";23;5;8;2693760;4000;5;DEN;FRA;After;Line Christophersen-Leonice Huet;Right handed;Right handed;Line Christophersen;Leonice Huet;Rally Time;3;3;Denmark Master 2021;24;74;8;;;;;Construccion;;;;;
Leonice Huet;"-14;13 (5)";23;6;1;2693760;4000;5;DEN;FRA;After;Line Christophersen-Leonice Huet;Right handed;Right handed;Line Christophersen;Leonice Huet;Rally Time;3;3;Denmark Master 2021;24;74;1;;;;;Construccion;;;;;
Line Christophersen;"-12;-16 (3)";23;7;4;2693760;4000;5;DEN;FRA;After;Line Christophersen-Leonice Huet;Right handed;Right handed;Line Christophersen;Leonice Huet;Rally Time;3;3;Denmark Master 2021;24;74;4;;;;;Construccion;;;;;
Leonice Huet;"-12;6 (3)";23;8;1;2693760;4000;5;DEN;FRA;After;Line Christophersen-Leonice Huet;Right handed;Right handed;Line Christophersen;Leonice Huet;Rally Time;3;3;Denmark Master 2021;24;74;1;;;;;Defence;;;;;
Line Christophersen;"12;-56 (2)";23;9;9;2699040;4000;5;DEN;FRA;After;Line Christophersen-Leonice Huet;Right handed;Right handed;Line Christophersen;Leonice Huet;Rally Time;3;3;Denmark Master 2021;24;74;9;;;;;Attack;;;;;
Leonice Huet;"12;37 (2)";23;10;8;2700880;4000;5;DEN;FRA;After;Line Christophersen-Leonice Huet;Right handed;Right handed;Line Christophersen;Leonice Huet;Rally Time;3;3;Denmark Master 2021;24;74;8;;;;;Defence;;;;;
Line Christophersen;"9;-17 (2)";23;11;1;2701200;4000;5;DEN;FRA;After;Line Christophersen-Leonice Huet;Right handed;Right handed;Line Christophersen;Leonice Huet;Rally Time;3;3;Denmark Master 2021;24;74;1;;;;;Construccion;;;;;
Leonice Huet;"-14;12 (2)";23;12;1;2701200;4000;5;DEN;FRA;After;Line Christophersen-Leonice Huet;Right handed;Right handed;Line Christophersen;Leonice Huet;Rally Time;3;3;Denmark Master 2021;24;74;1;;;;;Defence;;;;;
Line Christophersen;"-12;-7 (1)";23;13;4;2703000;4000;5;DEN;FRA;After;Line Christophersen-Leonice Huet;Right handed;Right handed;Line Christophersen;Leonice Huet;Rally Time;3;3;Denmark Master 2021;24;74;4;;;;;Construccion;;;;;
Leonice Huet;"-14;5 (1)";23;14;1;2703000;4000;5;DEN;FRA;After;Line Christophersen-Leonice Huet;Right handed;Right handed;Line Christophersen;Leonice Huet;Rally Time;3;3;Denmark Master 2021;24;74;1;;;;;Defence;;;;;
Line Christophersen;"21;-52 (1)";23;15;Out;2704840;4000;5;DEN;FRA;After;Line Christophersen-Leonice Huet;Right handed;Right handed;Line Christophersen;Leonice Huet;Rally Time;3;3;Denmark Master 2021;24;74;OUT SIDE;;;;;Construccion;Error Leonice Huet;;;;
Leonice Huet;Rest Time (88);23;;;2709560;20200;5;DEN;FRA;After;Line Christophersen-Leonice Huet;Right handed;Right handed;Line Christophersen;Leonice Huet;;3;3;Denmark Master 2021;24;74;;;;;;;;Rest Time;;;
Leonice Huet;Rally Time (89);24;;;2729760;3560;5;DEN;FRA;After;Line Christophersen-Leonice Huet;Right handed;Right handed;Line Christophersen;Leonice Huet;Rally Time;3;3;Denmark Master 2021;24;74;;;;;;;;;;;
Line Christophersen;"2;-25 (14)";24;1;6;2727760;4000;5;DEN;FRA;After;Line Christophersen-Leonice Huet;Right handed;Right handed;Line Christophersen;Leonice Huet;Rally Time;3;3;Denmark Master 2021;24;74;6;Line Christophersen;Backhand short service;5;;Construccion;;;;;
Leonice Huet;"-4;14 (1)";24;2;2;2728680;4000;5;DEN;FRA;After;Line Christophersen-Leonice Huet;Right handed;Right handed;Line Christophersen;Leonice Huet;Rally Time;3;3;Denmark Master 2021;24;74;2;;;;;Attack;;;;;
Line Christophersen;"3;-37 (1)";24;3;6;2728720;4000;5;DEN;FRA;After;Line Christophersen-Leonice Huet;Right handed;Right handed;Line Christophersen;Leonice Huet;Rally Time;3;3;Denmark Master 2021;24;74;6;;;;;Defence;;;;;
Leonice Huet;"13;37 (1)";24;4;8;2729120;4000;5;DEN;FRA;After;Line Christophersen-Leonice Huet;Right handed;Right handed;Line Christophersen;Leonice Huet;Rally Time;3;3;Denmark Master 2021;24;74;8;;;;;Defence;;;;;
Line Christophersen;"13;-55 (7)";24;5;9;2729640;4000;5;DEN;FRA;After;Line Christophersen-Leonice Huet;Right handed;Right handed;Line Christophersen;Leonice Huet;Rally Time;3;3;Denmark Master 2021;24;74;9;;;;;Attack;;;;;
Leonice Huet;"-10;48 (1)";24;6;5;2730440;4000;5;DEN;FRA;After;Line Christophersen-Leonice Huet;Right handed;Right handed;Line Christophersen;Leonice Huet;Rally Time;3;3;Denmark Master 2021;24;74;5;;;;;Construccion;Winner Line Christophersen;;;;
Leonice Huet;Rest Time (89);24;;;2733320;29840;5;DEN;FRA;After;Line Christophersen-Leonice Huet;Right handed;Right handed;Line Christophersen;Leonice Huet;;3;3;Denmark Master 2021;24;74;;;;;;;;Rest Time;;;
Leonice Huet;Rally Time (90);25;;;2763160;4560;5;DEN;FRA;After;Line Christophersen-Leonice Huet;Right handed;Right handed;Line Christophersen;Leonice Huet;Rally Time;3;3;Denmark Master 2021;24;74;;;;;;;;;;;
Line Christophersen;"-2;-24 (6)";25;1;7;2761160;4000;5;DEN;FRA;After;Line Christophersen-Leonice Huet;Right handed;Right handed;Line Christophersen;Leonice Huet;Rally Time;3;3;Denmark Master 2021;24;74;7;Line Christophersen;Backhand short service;7;;Construccion;;;;;
Leonice Huet;"8;18 (2)";25;2;4;2762120;4000;5;DEN;FRA;After;Line Christophersen-Leonice Huet;Right handed;Right handed;Line Christophersen;Leonice Huet;Rally Time;3;3;Denmark Master 2021;24;74;4;;;;Finta;Construccion;;;;;
Line Christophersen;"12;-54 (3)";25;3;9;2762160;4000;5;DEN;FRA;After;Line Christophersen-Leonice Huet;Right handed;Right handed;Line Christophersen;Leonice Huet;Rally Time;3;3;Denmark Master 2021;24;74;9;;;;;Attack;;;;;
Leonice Huet;"11;37 (2)";25;4;8;2762800;4000;5;DEN;FRA;After;Line Christophersen-Leonice Huet;Right handed;Right handed;Line Christophersen;Leonice Huet;Rally Time;3;3;Denmark Master 2021;24;74;8;;;;;Defence;;;;;
Line Christophersen;"-15;-31 (1)";25;5;8;2763160;4000;5;DEN;FRA;After;Line Christophersen-Leonice Huet;Right handed;Right handed;Line Christophersen;Leonice Huet;Rally Time;3;3;Denmark Master 2021;24;74;8;;;;;Construccion;;;;;
Leonice Huet;"-13;8 (2)";25;6;1;2763160;4000;5;DEN;FRA;After;Line Christophersen-Leonice Huet;Right handed;Right handed;Line Christophersen;Leonice Huet;Rally Time;3;3;Denmark Master 2021;24;74;1;;;;;Construccion;;;;;
Line Christophersen;"-12;1 (1)";25;7;1;2763160;4000;5;DEN;FRA;After;Line Christophersen-Leonice Huet;Right handed;Right handed;Line Christophersen;Leonice Huet;Rally Time;3;3;Denmark Master 2021;24;74;NET;;;;;Construccion;Unforced Leonice Huet;;;;
Leonice Huet;Rest Time (90);25;;;2767720;12200;5;DEN;FRA;After;Line Christophersen-Leonice Huet;Right handed;Right handed;Line Christophersen;Leonice Huet;;3;3;Denmark Master 2021;24;74;;;;;;;;Rest Time;;;
Leonice Huet;Rally Time (91);26;;;2779920;4520;5;DEN;FRA;After;Line Christophersen-Leonice Huet;Right handed;Right handed;Line Christophersen;Leonice Huet;Rally Time;3;3;Denmark Master 2021;24;74;;;;;;;;;;;
Line Christophersen;"2;-24 (6)";26;1;6;2777920;4000;5;DEN;FRA;After;Line Christophersen-Leonice Huet;Right handed;Right handed;Line Christophersen;Leonice Huet;Rally Time;3;3;Denmark Master 2021;24;74;6;Line Christophersen;Backhand short service;6;;Construccion;;;;;
Leonice Huet;"-5;16 (3)";26;2;2;2779000;4000;5;DEN;FRA;After;Line Christophersen-Leonice Huet;Right handed;Right handed;Line Christophersen;Leonice Huet;Rally Time;3;3;Denmark Master 2021;24;74;2;;;;;Construccion;;;;;
Line Christophersen;"12;-8 (2)";26;3;1;2779000;4000;5;DEN;FRA;After;Line Christophersen-Leonice Huet;Right handed;Right handed;Line Christophersen;Leonice Huet;Rally Time;3;3;Denmark Master 2021;24;74;1;;;;;Defence;;;;;
Leonice Huet;"-13;55 (7)";26;4;9;2779800;4000;5;DEN;FRA;After;Line Christophersen-Leonice Huet;Right handed;Right handed;Line Christophersen;Leonice Huet;Rally Time;3;3;Denmark Master 2021;24;74;9;;;;;Construccion;;;;;
Line Christophersen;"12;-16 (5)";26;5;1;2779800;4000;5;DEN;FRA;After;Line Christophersen-Leonice Huet;Right handed;Right handed;Line Christophersen;Leonice Huet;Rally Time;3;3;Denmark Master 2021;24;74;1;;;;;Construccion;Winner Leonice Huet;;;;
Leonice Huet;Rest Time (91);26;;;2784440;14080;5;DEN;FRA;After;Line Christophersen-Leonice Huet;Right handed;Right handed;Line Christophersen;Leonice Huet;;3;3;Denmark Master 2021;24;74;;;;;;;;Rest Time;;;
Leonice Huet;Rally Time (92);27;;;2798520;3440;5;DEN;FRA;After;Line Christophersen-Leonice Huet;Right handed;Right handed;Line Christophersen;Leonice Huet;Rally Time;3;3;Denmark Master 2021;24;74;;;;;;;;;;;
Leonice Huet;"-1;24 (3)";27;1;6;2796520;4000;5;DEN;FRA;After;Line Christophersen-Leonice Huet;Right handed;Right handed;Line Christophersen;Leonice Huet;Rally Time;3;3;Denmark Master 2021;24;74;6;Leonice Huet;Forehand short service;6;;Construccion;;;;;
Line Christophersen;"5;-19 (1)";27;2;2;2797440;4000;5;DEN;FRA;After;Line Christophersen-Leonice Huet;Right handed;Right handed;Line Christophersen;Leonice Huet;Rally Time;3;3;Denmark Master 2021;24;74;2;;;;;Construccion;;;;;
Leonice Huet;"14;9 (1)";27;3;4;2797440;4000;5;DEN;FRA;After;Line Christophersen-Leonice Huet;Right handed;Right handed;Line Christophersen;Leonice Huet;Rally Time;3;3;Denmark Master 2021;24;74;4;;;;;Construccion;;;;;
Line Christophersen;"14;-55 (5)";27;4;9;2797440;4000;5;DEN;FRA;After;Line Christophersen-Leonice Huet;Right handed;Right handed;Line Christophersen;Leonice Huet;Rally Time;3;3;Denmark Master 2021;24;74;9;;;;;Attack;;;;;
Leonice Huet;"-15;26 (1)";27;5;5;2799800;4000;5;DEN;FRA;After;Line Christophersen-Leonice Huet;Right handed;Right handed;Line Christophersen;Leonice Huet;Rally Time;3;3;Denmark Master 2021;24;74;5;;;;;Construccion;Winner Line Christophersen;;;;
Line Christophersen;Rest Time (92);27;;;2801960;14040;5;DEN;FRA;After;Line Christophersen-Leonice Huet;Right handed;Right handed;Line Christophersen;Leonice Huet;;3;3;Denmark Master 2021;24;74;;;;;;;;Rest Time;;;
Line Christophersen;Rally Time (93);28;;;2816000;12600;5;DEN;FRA;After;Line Christophersen-Leonice Huet;Right handed;Right handed;Line Christophersen;Leonice Huet;Rally Time;3;3;Denmark Master 2021;24;74;;;;;;;;;;;
Line Christophersen;"-2;-25 (11)";28;1;7;2814000;4000;5;DEN;FRA;After;Line Christophersen-Leonice Huet;Right handed;Right handed;Line Christophersen;Leonice Huet;Rally Time;3;3;Denmark Master 2021;24;74;7;Line Christophersen;Backhand short service;3;;Construccion;;;;;
Leonice Huet;"8;19 (1)";28;2;4;2814960;4000;5;DEN;FRA;After;Line Christophersen-Leonice Huet;Right handed;Right handed;Line Christophersen;Leonice Huet;Rally Time;3;3;Denmark Master 2021;24;74;4;;;;Modificada/Finta;Construccion;;;;;
Line Christophersen;"-13;-55 (7)";28;3;12;2814960;4000;5;DEN;FRA;After;Line Christophersen-Leonice Huet;Right handed;Right handed;Line Christophersen;Leonice Huet;Rally Time;3;3;Denmark Master 2021;24;74;12;;;;;Defence;;;;;
Leonice Huet;"9;15 (1)";28;4;4;2816160;4000;5;DEN;FRA;After;Line Christophersen-Leonice Huet;Right handed;Right handed;Line Christophersen;Leonice Huet;Rally Time;3;3;Denmark Master 2021;24;74;4;;;;;Construccion;;;;;
Line Christophersen;"12;-53 (1)";28;5;9;2816160;4000;5;DEN;FRA;After;Line Christophersen-Leonice Huet;Right handed;Right handed;Line Christophersen;Leonice Huet;Rally Time;3;3;Denmark Master 2021;24;74;9;;;;;Attack;;;;;
Leonice Huet;"13;30 (1)";28;6;8;2817560;4000;5;DEN;FRA;After;Line Christophersen-Leonice Huet;Right handed;Right handed;Line Christophersen;Leonice Huet;Rally Time;3;3;Denmark Master 2021;24;74;8;;;;;Defence;;;;;
Line Christophersen;"-5;-16 (1)";28;7;3;2817920;4000;5;DEN;FRA;After;Line Christophersen-Leonice Huet;Right handed;Right handed;Line Christophersen;Leonice Huet;Rally Time;3;3;Denmark Master 2021;24;74;3;;;;;Construccion;;;;;
Leonice Huet;"-12;12 (2)";28;8;1;2817920;4000;5;DEN;FRA;After;Line Christophersen-Leonice Huet;Right handed;Right handed;Line Christophersen;Leonice Huet;Rally Time;3;3;Denmark Master 2021;24;74;1;;;;;Defence;;;;;
Line Christophersen;"-14;-8 (2)";28;9;4;2819680;4000;5;DEN;FRA;After;Line Christophersen-Leonice Huet;Right handed;Right handed;Line Christophersen;Leonice Huet;Rally Time;3;3;Denmark Master 2021;24;74;4;;;;;Construccion;;;;;
Leonice Huet;"-14;8 (3)";28;10;1;2819680;4000;5;DEN;FRA;After;Line Christophersen-Leonice Huet;Right handed;Right handed;Line Christophersen;Leonice Huet;Rally Time;3;3;Denmark Master 2021;24;74;1;;;;;Defence;;;;;
Line Christophersen;"8;-54 (1)";28;11;9;2821760;4000;5;DEN;FRA;After;Line Christophersen-Leonice Huet;Right handed;Right handed;Line Christophersen;Leonice Huet;Rally Time;3;3;Denmark Master 2021;24;74;9;;;;;Attack;;;;;
Leonice Huet;"3;39 (1)";28;12;7;2823640;4000;5;DEN;FRA;After;Line Christophersen-Leonice Huet;Right handed;Right handed;Line Christophersen;Leonice Huet;Rally Time;3;3;Denmark Master 2021;24;74;7;;;;;Defence;;;;;
Line Christophersen;"3;-27 (1)";28;13;6;2824080;4000;5;DEN;FRA;After;Line Christophersen-Leonice Huet;Right handed;Right handed;Line Christophersen;Leonice Huet;Rally Time;3;3;Denmark Master 2021;24;74;6;;;;;Construccion;;;;;
Leonice Huet;"-13;13 (3)";28;14;1;2824080;4000;5;DEN;FRA;After;Line Christophersen-Leonice Huet;Right handed;Right handed;Line Christophersen;Leonice Huet;Rally Time;3;3;Denmark Master 2021;24;74;1;;;;;Construccion;Winner Line Christophersen;;;;
Leonice Huet;Rest Time (93);28;;;2828600;24360;5;DEN;FRA;After;Line Christophersen-Leonice Huet;Right handed;Right handed;Line Christophersen;Leonice Huet;;3;3;Denmark Master 2021;24;74;;;;;;;;Rest Time;;;
Leonice Huet;Rally Time (94);29;;;2852960;2640;5;DEN;FRA;After;Line Christophersen-Leonice Huet;Right handed;Right handed;Line Christophersen;Leonice Huet;Rally Time;3;3;Denmark Master 2021;24;74;;;;;;;;;;;
Line Christophersen;"2;-25 (15)";29;1;6;2850960;4000;5;DEN;FRA;After;Line Christophersen-Leonice Huet;Right handed;Right handed;Line Christophersen;Leonice Huet;Rally Time;3;3;Denmark Master 2021;24;74;6;Line Christophersen;Backhand short service;5;;Construccion;;;;;
Leonice Huet;"-4;16 (1)";29;2;2;2851560;4000;5;DEN;FRA;After;Line Christophersen-Leonice Huet;Right handed;Right handed;Line Christophersen;Leonice Huet;Rally Time;3;3;Denmark Master 2021;24;74;2;;;;;Construccion;;;;;
Line Christophersen;"-19;-54 (1)";29;3;Out;2851560;4000;5;DEN;FRA;After;Line Christophersen-Leonice Huet;Right handed;Right handed;Line Christophersen;Leonice Huet;Rally Time;3;3;Denmark Master 2021;24;74;OUT SIDE;;;;;Construccion;Unforced Leonice Huet;;;;
Leonice Huet;Rest Time (94);29;;;2855600;11280;5;DEN;FRA;After;Line Christophersen-Leonice Huet;Right handed;Right handed;Line Christophersen;Leonice Huet;;3;3;Denmark Master 2021;24;74;;;;;;;;Rest Time;;;
Leonice Huet;Rally Time (95);30;;;2866880;6000;5;DEN;FRA;After;Line Christophersen-Leonice Huet;Right handed;Right handed;Line Christophersen;Leonice Huet;Rally Time;3;3;Denmark Master 2021;24;74;;;;;;;;;;;
Line Christophersen;"-2;-24 (7)";30;1;7;2864880;4000;5;DEN;FRA;After;Line Christophersen-Leonice Huet;Right handed;Right handed;Line Christophersen;Leonice Huet;Rally Time;3;3;Denmark Master 2021;24;74;7;Line Christophersen;Backhand short service;7;;Construccion;;;;;
Leonice Huet;"9;16 (1)";30;2;4;2865840;4000;5;DEN;FRA;After;Line Christophersen-Leonice Huet;Right handed;Right handed;Line Christophersen;Leonice Huet;Rally Time;3;3;Denmark Master 2021;24;74;4;;;;Modificada;Construccion;;;;;
Line Christophersen;"10;-6 (3)";30;3;1;2865880;4000;5;DEN;FRA;After;Line Christophersen-Leonice Huet;Right handed;Right handed;Line Christophersen;Leonice Huet;Rally Time;3;3;Denmark Master 2021;24;74;1;;;;;Construccion;;;;;
Leonice Huet;"12;7 (1)";30;4;4;2865880;4000;5;DEN;FRA;After;Line Christophersen-Leonice Huet;Right handed;Right handed;Line Christophersen;Leonice Huet;Rally Time;3;3;Denmark Master 2021;24;74;4;;;;;Defence;;;;;
Line Christophersen;"4;-54 (1)";30;5;10;2867520;4000;5;DEN;FRA;After;Line Christophersen-Leonice Huet;Right handed;Right handed;Line Christophersen;Leonice Huet;Rally Time;3;3;Denmark Master 2021;24;74;10;;;;;Attack;;;;;
Leonice Huet;"9;37 (1)";30;6;8;2869680;4000;5;DEN;FRA;After;Line Christophersen-Leonice Huet;Right handed;Right handed;Line Christophersen;Leonice Huet;Rally Time;3;3;Denmark Master 2021;24;74;8;;;;;Defence;;;;;
Line Christophersen;"-12;1 (2)";30;7;1;2870160;4000;5;DEN;FRA;After;Line Christophersen-Leonice Huet;Right handed;Right handed;Line Christophersen;Leonice Huet;Rally Time;3;3;Denmark Master 2021;24;74;NET;;;;;Construccion;Error Leonice Huet;;;;
Leonice Huet;Rest Time (95);30;;;2872880;15040;5;DEN;FRA;After;Line Christophersen-Leonice Huet;Right handed;Right handed;Line Christophersen;Leonice Huet;;3;3;Denmark Master 2021;24;74;;;;;;;;Rest Time;;;
Leonice Huet;Rally Time (96);31;;;2887920;7960;5;DEN;FRA;After;Line Christophersen-Leonice Huet;Right handed;Right handed;Line Christophersen;Leonice Huet;Rally Time;3;3;Denmark Master 2021;24;74;;;;;;;;;;;
Line Christophersen;"2;-24 (7)";31;1;6;2885920;4000;5;DEN;FRA;After;Line Christophersen-Leonice Huet;Right handed;Right handed;Line Christophersen;Leonice Huet;Rally Time;3;3;Denmark Master 2021;24;74;6;Line Christophersen;Backhand short service;6;;Construccion;;;;;
Leonice Huet;"-5;17 (4)";31;2;2;2886920;4000;5;DEN;FRA;After;Line Christophersen-Leonice Huet;Right handed;Right handed;Line Christophersen;Leonice Huet;Rally Time;3;3;Denmark Master 2021;24;74;2;;;;Modificada;Construccion;;;;;
Line Christophersen;"13;-54 (5)";31;3;9;2886960;4000;5;DEN;FRA;After;Line Christophersen-Leonice Huet;Right handed;Right handed;Line Christophersen;Leonice Huet;Rally Time;3;3;Denmark Master 2021;24;74;9;;;;;Construccion;;;;;
Leonice Huet;"-14;13 (6)";31;4;1;2886960;4000;5;DEN;FRA;After;Line Christophersen-Leonice Huet;Right handed;Right handed;Line Christophersen;Leonice Huet;Rally Time;3;3;Denmark Master 2021;24;74;1;;;;;Defence;;;;;
Line Christophersen;"-4;-14 (1)";31;5;3;2888880;4000;5;DEN;FRA;After;Line Christophersen-Leonice Huet;Right handed;Right handed;Line Christophersen;Leonice Huet;Rally Time;3;3;Denmark Master 2021;24;74;3;;;;;Construccion;;;;;
Leonice Huet;"-4;6 (1)";31;6;2;2888880;4000;5;DEN;FRA;After;Line Christophersen-Leonice Huet;Right handed;Right handed;Line Christophersen;Leonice Huet;Rally Time;3;3;Denmark Master 2021;24;74;2;;;;;Defence;;;;;
Line Christophersen;"9;-55 (2)";31;7;9;2890680;4000;5;DEN;FRA;After;Line Christophersen-Leonice Huet;Right handed;Right handed;Line Christophersen;Leonice Huet;Rally Time;3;3;Denmark Master 2021;24;74;9;;;;;Construccion;;;;;
